,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
59,"[4, 4, 11, 9, 0]",[28],953,583,29082,56.14236790606654,3542,52,61
60,"[4, 4, 12, 4, 4]",[28],1024,288,24864,63.529843444227005,3633,31,98
61,"[4, 4, 12, 5, 3]",[28],870,332,20736,62.210127201565555,3759,23,77
62,"[4, 4, 12, 6, 2]",[28],869,430,14736,62.775195694716245,3696,17,69
63,"[4, 4, 12, 7, 1]",[28],867,510,24864,58.3084637964775,3602,39,66
64,"[4, 4, 12, 8, 0]",[28],695,597,11256,53.8087084148728,3604,16,37
65,"[4, 4, 13, 4, 3]",[28],998,356,26304,61.54476516634051,3593,37,86
66,"[4, 4, 13, 5, 2]",[28],908,460,18648,58.11888454011742,3700,21,68
67,"[4, 4, 13, 6, 1]",[28],827,524,16176,56.216976516634055,3572,19,57
68,"[4, 4, 13, 7, 0]",[28],815,567,17160,54.7725048923679,3579,17,63
69,"[4, 4, 14, 4, 2]",[28],940,413,22884,58.70229941291585,3783,25,98
70,"[4, 4, 14, 5, 1]",[28],972,483,20880,59.00318003913895,3620,31,69
71,"[4, 4, 14, 6, 0]",[28],892,628,20178,53.400195694716245,3601,29,60
72,"[4, 4, 15, 4, 1]",[28],872,539,15444,55.18468688845402,3515,16,85
73,"[4, 4, 15, 5, 0]",[28],823,584,16002,52.05724070450097,3425,20,66
74,"[4, 5, 4, 8, 7]",[28],1641,145,109512,72.04500978473581,3347,29,936
75,"[4, 5, 4, 9, 6]",[28],1442,205,105840,66.27813111545989,3335,24,899
76,"[4, 5, 4, 10, 5]",[28],1339,225,68688,67.18321917808218,3328,7,844
77,"[4, 5, 4, 11, 4]",[28],1477,315,96126,63.18493150684932,3158,19,807
78,"[4, 5, 4, 12, 3]",[28],1642,347,134334,61.91536203522505,3000,29,892
79,"[4, 5, 4, 13, 2]",[28],1510,422,125220,57.7641878669276,3095,17,1009
80,"[4, 5, 4, 14, 1]",[28],1557,499,97320,56.24755381604697,2965,8,948
81,"[4, 5, 4, 15, 0]",[28],1555,597,76584,51.50684931506849,2946,19,798
82,"[4, 5, 5, 7, 7]",[28],1083,117,35184,71.4848336594912,3893,0,610
83,"[4, 5, 5, 8, 6]",[28],1245,147,44886,69.62940313111547,3540,10,588
84,"[4, 5, 5, 9, 5]",[28],1553,216,61668,68.6619373776908,3273,23,677
85,"[4, 5, 5, 10, 4]",[28],1358,293,46686,67.09515655577299,3489,20,612
86,"[4, 5, 5, 11, 3]",[28],1327,367,49680,63.304794520547944,3338,27,608
87,"[4, 5, 5, 12, 2]",[28],1374,429,51384,56.76002935420744,3231,20,653
88,"[4, 5, 5, 13, 1]",[28],1562,481,67986,57.272504892367905,2935,55,597
89,"[4, 5, 5, 14, 0]",[28],1434,561,61230,54.0887964774951,3111,18,743
90,"[4, 5, 6, 6, 7]",[28],1363,119,38988,73.6619373776908,3462,39,406
91,"[4, 5, 6, 7, 6]",[28],1092,181,27240,73.18493150684931,3776,5,457
92,"[4, 5, 6, 8, 5]",[28],1302,240,40866,72.38869863013699,3579,48,407
93,"[4, 5, 6, 9, 4]",[28],1010,255,19764,66.0151663405088,3818,1,407
94,"[4, 5, 6, 10, 3]",[28],1085,341,28446,68.24486301369863,3664,5,468
95,"[4, 5, 6, 11, 2]",[28],1159,448,27510,63.48948140900196,3433,11,402
96,"[4, 5, 6, 12, 1]",[28],1021,513,32616,56.824853228962816,3476,11,467
97,"[4, 5, 6, 13, 0]",[28],1020,537,24360,54.30772994129158,3377,14,348
98,"[4, 5, 7, 5, 7]",[28],1140,145,27054,72.83268101761252,3809,23,321
99,"[4, 5, 7, 6, 6]",[28],977,143,27000,70.33512720156556,3709,34,279
100,"[4, 5, 7, 7, 5]",[28],1013,237,27660,69.52544031311155,3751,42,217
101,"[4, 5, 7, 8, 4]",[28],1172,336,31332,67.84491193737769,3623,28,306
102,"[4, 5, 7, 9, 3]",[28],990,341,22440,64.21722113502936,3721,14,313
103,"[4, 5, 7, 10, 2]",[28],1130,429,24672,62.29574363992172,3423,20,241
104,"[4, 5, 7, 11, 1]",[28],911,468,19758,59.95474559686889,3552,15,236
105,"[4, 5, 7, 12, 0]",[28],878,580,14832,54.96819960861057,3479,6,250
106,"[4, 5, 8, 4, 7]",[28],1052,125,19596,72.94275929549903,3806,17,193
107,"[4, 5, 8, 5, 6]",[28],1009,193,17760,71.52397260273973,3815,9,213
108,"[4, 5, 8, 6, 5]",[28],1018,268,18792,71.66585127201566,3835,15,191
109,"[4, 5, 8, 7, 4]",[28],898,267,17658,68.23385518590997,3754,9,195
110,"[4, 5, 8, 8, 3]",[28],1023,336,20694,67.56482387475539,3504,28,142
111,"[4, 5, 8, 9, 2]",[28],923,408,24108,63.15680039138943,3666,31,161
112,"[4, 5, 8, 10, 1]",[28],865,505,18330,59.75415851272016,3732,17,207
113,"[4, 5, 8, 11, 0]",[28],954,577,20862,57.26883561643835,3404,18,184
114,"[4, 5, 9, 4, 6]",[28],1058,186,22662,71.71844422700588,3768,24,138
115,"[4, 5, 9, 5, 5]",[28],1012,260,26172,72.3165362035225,3855,34,134
116,"[4, 5, 9, 6, 4]",[28],965,288,17400,69.79207436399217,3766,18,124
117,"[4, 5, 9, 7, 3]",[28],830,330,16536,65.48189823874755,3842,21,108
118,"[4, 5, 9, 8, 2]",[28],935,411,22284,64.1181506849315,3652,35,87
119,"[4, 5, 9, 9, 1]",[28],971,480,27546,62.37402152641879,3444,48,95
120,"[4, 5, 9, 10, 0]",[28],952,612,16506,61.8529843444227,3505,12,123
121,"[4, 5, 10, 4, 5]",[28],814,241,13416,68.27299412915852,3859,13,109
122,"[4, 5, 10, 5, 4]",[28],687,288,14736,66.49094911937378,3926,13,115
123,"[4, 5, 10, 6, 3]",[28],1018,330,22152,67.85225048923678,3637,29,104
124,"[4, 5, 10, 7, 2]",[28],890,425,14184,63.59222113502936,3740,13,96
125,"[4, 5, 10, 8, 1]",[28],754,529,11400,60.17490215264188,3695,13,63
126,"[4, 5, 10, 9, 0]",[28],803,564,12252,59.55601761252446,3579,10,97
127,"[4, 5, 11, 4, 4]",[28],858,293,19362,67.85714285714286,3905,27,99
128,"[4, 5, 11, 5, 3]",[28],819,325,11184,66.92392367906066,3969,12,90
129,"[4, 5, 11, 6, 2]",[28],902,448,25152,65.91364970645792,3756,36,79
130,"[4, 5, 11, 7, 1]",[28],862,480,15504,61.74779843444227,3716,17,87
131,"[4, 5, 11, 8, 0]",[28],709,597,9198,57.10004892367906,3670,7,55
132,"[4, 5, 12, 4, 3]",[28],930,400,22440,65.14921722113502,3581,30,88
133,"[4, 5, 12, 5, 2]",[28],756,441,14808,62.465753424657535,3838,7,111
134,"[4, 5, 12, 6, 1]",[28],974,507,23400,63.72553816046966,3585,36,78
135,"[4, 5, 12, 7, 0]",[28],891,592,17688,61.47382583170254,3718,22,60
136,"[4, 5, 13, 4, 2]",[28],883,468,13392,61.00293542074364,3654,7,83
137,"[4, 5, 13, 5, 1]",[28],773,513,13038,59.51810176125245,3591,14,55
138,"[4, 5, 13, 6, 0]",[28],778,633,11928,56.616927592954994,3490,14,58
139,"[4, 5, 14, 4, 1]",[28],934,508,15450,56.9777397260274,3557,15,94
140,"[4, 5, 14, 5, 0]",[28],844,604,13320,57.26761252446184,3548,17,64
141,"[4, 5, 15, 4, 0]",[28],859,549,18288,54.872798434442274,3604,20,92
142,"[4, 6, 4, 7, 7]",[28],1853,101,123834,73.97871819960861,3102,33,986
143,"[4, 6, 4, 8, 6]",[28],1538,142,86568,72.78864970645793,3298,23,877
144,"[4, 6, 4, 9, 5]",[28],1631,235,100296,70.10518590998043,3181,29,909
145,"[4, 6, 4, 10, 4]",[28],1394,320,69204,65.2507338551859,3232,10,811
146,"[4, 6, 4, 11, 3]",[28],1584,400,107088,65.28375733855187,3058,28,851
147,"[4, 6, 4, 12, 2]",[28],1707,427,102252,61.090998043052835,2948,21,927
148,"[4, 6, 4, 13, 1]",[28],1438,494,104124,57.81066536203523,3052,1,973
149,"[4, 6, 4, 14, 0]",[28],1351,566,92928,56.51296477495108,3072,4,866
150,"[4, 6, 5, 6, 7]",[28],1432,122,57084,75.09050880626224,3387,25,679
151,"[4, 6, 5, 7, 6]",[28],1112,183,25464,73.6252446183953,3756,0,543
152,"[4, 6, 5, 8, 5]",[28],1206,226,36270,67.29207436399217,3564,6,567
153,"[4, 6, 5, 9, 4]",[28],1470,278,70800,69.99510763209393,3219,30,656
154,"[4, 6, 5, 10, 3]",[28],1334,362,47904,66.948385518591,3231,7,630
155,"[4, 6, 5, 11, 2]",[28],1097,477,33312,62.89505870841487,3471,1,541
156,"[4, 6, 5, 12, 1]",[28],1281,473,62142,59.080234833659496,3078,29,615
157,"[4, 6, 5, 13, 0]",[28],1101,598,35382,56.8236301369863,3191,9,554
158,"[4, 6, 6, 5, 7]",[28],1145,106,19332,73.22040117416829,3826,0,439
159,"[4, 6, 6, 6, 6]",[28],1177,145,30072,73.67906066536204,3720,16,455
160,"[4, 6, 6, 7, 5]",[28],1210,220,33192,71.67563600782779,3609,24,418
161,"[4, 6, 6, 8, 4]",[28],1188,282,28410,70.53449119373776,3555,23,378
162,"[4, 6, 6, 9, 3]",[28],1040,330,23208,66.36130136986301,3606,5,412
163,"[4, 6, 6, 10, 2]",[28],1166,421,25080,65.2433953033268,3413,8,403
164,"[4, 6, 6, 11, 1]",[28],1076,522,25632,59.82509784735812,3355,10,418
165,"[4, 6, 6, 12, 0]",[28],1091,604,34308,57.46575342465754,3410,20,466
166,"[4, 6, 7, 4, 7]",[28],1331,135,40638,77.3752446183953,3653,54,353
167,"[4, 6, 7, 5, 6]",[28],895,171,16644,72.1477495107632,3948,11,198
168,"[4, 6, 7, 6, 5]",[28],882,293,14184,73.96404109589041,3963,3,276
169,"[4, 6, 7, 7, 4]",[28],860,265,16140,69.97553816046967,3734,5,264
170,"[4, 6, 7, 8, 3]",[28],948,346,16974,70.74486301369863,3741,3,335
171,"[4, 6, 7, 9, 2]",[28],1002,456,24690,66.49828767123289,3501,16,311
172,"[4, 6, 7, 10, 1]",[28],1168,536,35028,64.43860078277886,3391,39,339
173,"[4, 6, 7, 11, 0]",[28],954,572,25740,59.39456947162427,3341,31,231
174,"[4, 6, 8, 4, 6]",[28],1020,149,17280,74.4190313111546,3827,7,247
175,"[4, 6, 8, 5, 5]",[28],1093,229,20418,72.95009784735812,3641,22,177
176,"[4, 6, 8, 6, 4]",[28],1018,308,24264,72.12695694716243,3782,27,214
177,"[4, 6, 8, 7, 3]",[28],947,322,15504,68.54085127201566,3711,12,192
178,"[4, 6, 8, 8, 2]",[28],887,404,14556,66.616927592955,3725,7,208
179,"[4, 6, 8, 9, 1]",[28],921,529,21864,63.080968688845395,3643,26,172
180,"[4, 6, 8, 10, 0]",[28],883,645,12822,60.234833659491194,3564,3,196
181,"[4, 6, 9, 4, 5]",[28],866,243,13728,71.07020547945206,3869,10,151
182,"[4, 6, 9, 5, 4]",[28],948,286,14952,71.87622309197653,3881,11,161
183,"[4, 6, 9, 6, 3]",[28],693,367,12336,67.67367906066536,4082,10,151
184,"[4, 6, 9, 7, 2]",[28],727,465,10350,64.33830724070451,3812,9,100
185,"[4, 6, 9, 8, 1]",[28],844,509,18360,65.10763209393346,3619,20,132
186,"[4, 6, 9, 9, 0]",[28],886,601,16608,62.88649706457926,3621,10,158
187,"[4, 6, 10, 4, 4]",[28],948,316,15888,71.45181017612524,3890,8,149
188,"[4, 6, 10, 5, 3]",[28],886,407,11610,71.25856164383562,3982,11,115
189,"[4, 6, 10, 6, 2]",[28],815,476,16740,68.18126223091977,3776,17,105
190,"[4, 6, 10, 7, 1]",[28],643,491,9072,64.95229941291585,3755,8,78
191,"[4, 6, 10, 8, 0]",[28],665,586,6888,61.383317025440306,3864,4,88
192,"[4, 6, 11, 4, 3]",[28],761,373,9924,67.09637964774952,3777,6,84
193,"[4, 6, 11, 5, 2]",[28],827,449,13032,68.29623287671232,3713,13,98
194,"[4, 6, 11, 6, 1]",[28],799,525,16320,62.210127201565555,3632,18,61
195,"[4, 6, 11, 7, 0]",[28],725,546,10254,61.487279843444234,3742,7,83
196,"[4, 6, 12, 4, 2]",[28],775,457,13998,64.16585127201564,3790,9,105
197,"[4, 6, 12, 5, 1]",[28],733,534,10404,64.01051859099805,3690,11,64
198,"[4, 6, 12, 6, 0]",[28],612,567,6120,59.55846379647749,3768,2,65
199,"[4, 6, 13, 4, 1]",[28],910,478,14064,62.057240704500984,3605,16,73
200,"[4, 6, 13, 5, 0]",[28],597,564,7224,58.28644814090019,3681,2,62
201,"[4, 6, 14, 4, 0]",[28],954,562,22896,60.02323874755382,3436,37,70
202,"[4, 7, 4, 6, 7]",[28],1720,143,117714,75.88062622309198,3251,11,934
203,"[4, 7, 4, 7, 6]",[28],1783,157,116130,77.93542074363992,3111,58,955
204,"[4, 7, 4, 8, 5]",[28],1489,206,94620,71.45547945205479,3167,45,835
205,"[4, 7, 4, 9, 4]",[28],1306,303,75048,69.82020547945206,3352,5,820
206,"[4, 7, 4, 10, 3]",[28],1494,366,144318,68.4417808219178,3279,24,1040
207,"[4, 7, 4, 11, 2]",[28],1314,449,82614,61.95205479452055,3329,4,872
208,"[4, 7, 4, 12, 1]",[28],1199,496,63300,60.90264187866927,3228,0,806
209,"[4, 7, 4, 13, 0]",[28],1480,616,86754,56.32827788649707,2949,21,847
210,"[4, 7, 5, 5, 7]",[28],1299,139,48084,75.45009784735812,3631,11,661
211,"[4, 7, 5, 6, 6]",[28],1280,169,44868,76.9630626223092,3542,3,647
212,"[4, 7, 5, 7, 5]",[28],1221,221,42666,74.33219178082192,3453,4,601
213,"[4, 7, 5, 8, 4]",[28],1373,269,50628,71.84319960861056,3422,23,588
214,"[4, 7, 5, 9, 3]",[28],1177,379,39984,69.22700587084148,3475,6,634
215,"[4, 7, 5, 10, 2]",[28],1216,429,37464,64.51198630136986,3450,6,644
216,"[4, 7, 5, 11, 1]",[28],1157,510,49032,63.022260273972606,3301,11,657
217,"[4, 7, 5, 12, 0]",[28],1144,555,46596,58.428326810176124,3163,11,603
218,"[4, 7, 6, 4, 7]",[28],1064,90,20028,75.62866927592955,3719,0,421
219,"[4, 7, 6, 5, 6]",[28],961,164,22680,73.97871819960861,3933,1,415
220,"[4, 7, 6, 6, 5]",[28],1103,250,30546,76.34784735812133,3565,13,480
221,"[4, 7, 6, 7, 4]",[28],1090,264,27060,74.4116927592955,3725,11,444
222,"[4, 7, 6, 8, 3]",[28],924,368,22656,71.31604696673189,3696,0,391
223,"[4, 7, 6, 9, 2]",[28],1066,405,28014,68.03571428571429,3532,14,358
224,"[4, 7, 6, 10, 1]",[28],1128,515,29184,64.70523483365949,3417,13,489
225,"[4, 7, 6, 11, 0]",[28],771,605,13560,57.85347358121331,3602,0,342
226,"[4, 7, 7, 4, 6]",[28],1139,136,25848,76.8089530332681,3728,16,331
227,"[4, 7, 7, 5, 5]",[28],1088,226,21918,76.23776908023483,3715,14,287
228,"[4, 7, 7, 6, 4]",[28],890,311,14712,71.46526418786692,3727,7,251
229,"[4, 7, 7, 7, 3]",[28],1046,361,26640,72.45474559686889,3640,22,310
230,"[4, 7, 7, 8, 2]",[28],1013,434,19368,70.70817025440313,3568,7,300
231,"[4, 7, 7, 9, 1]",[28],934,532,19590,66.57289628180038,3500,8,260
232,"[4, 7, 7, 10, 0]",[28],837,606,12744,60.74119373776908,3467,5,253
233,"[4, 7, 8, 4, 5]",[28],1082,229,26202,76.41267123287672,3590,30,195
234,"[4, 7, 8, 5, 4]",[28],776,325,12156,72.79109589041096,3983,2,244
235,"[4, 7, 8, 6, 3]",[28],930,326,24420,70.7497553816047,3721,29,220
236,"[4, 7, 8, 7, 2]",[28],852,410,16584,70.5075831702544,3651,13,191
237,"[4, 7, 8, 8, 1]",[28],931,483,20994,68.16046966731898,3678,17,215
238,"[4, 7, 8, 9, 0]",[28],789,610,13704,62.61374755381605,3569,8,164
239,"[4, 7, 9, 4, 4]",[28],1028,276,22584,72.76174168297456,3804,39,103
240,"[4, 7, 9, 5, 3]",[28],818,379,11856,71.38698630136986,3875,9,143
241,"[4, 7, 9, 6, 2]",[28],792,418,8160,70.20303326810176,3803,5,109
242,"[4, 7, 9, 7, 1]",[28],839,522,16266,66.32460861056751,3766,20,136
243,"[4, 7, 9, 8, 0]",[28],752,575,17664,64.07045009784736,3637,16,154
244,"[4, 7, 10, 4, 3]",[28],693,369,9816,68.42588062622309,3981,9,85
245,"[4, 7, 10, 5, 2]",[28],811,435,12768,68.7732387475538,3659,11,99
246,"[4, 7, 10, 6, 1]",[28],896,474,16872,66.3894324853229,3550,10,105
247,"[4, 7, 10, 7, 0]",[28],821,607,16572,66.48238747553816,3705,21,98
248,"[4, 7, 11, 4, 2]",[28],825,443,12990,67.42416829745596,3799,11,96
249,"[4, 7, 11, 5, 1]",[28],713,450,11016,63.986056751467714,3718,3,94
250,"[4, 7, 11, 6, 0]",[28],692,559,10896,63.847847358121335,3706,7,87
251,"[4, 7, 12, 4, 1]",[28],940,505,21756,65.89530332681018,3626,20,120
252,"[4, 7, 12, 5, 0]",[28],910,592,19368,64.66120352250489,3542,20,90
253,"[4, 7, 13, 4, 0]",[28],812,591,14124,62.25660469667319,3676,13,86
254,"[4, 8, 4, 5, 7]",[28],1498,105,104646,75.92343444227005,3437,8,970
255,"[4, 8, 4, 6, 6]",[28],1569,184,80844,77.94031311154599,3361,7,885
256,"[4, 8, 4, 7, 5]",[28],1457,196,126468,75.02690802348336,3434,11,1017
257,"[4, 8, 4, 8, 4]",[28],1361,318,69030,73.57387475538161,3431,0,833
258,"[4, 8, 4, 9, 3]",[28],1372,345,70110,70.8671722113503,3228,7,787
259,"[4, 8, 4, 10, 2]",[28],1479,466,92766,65.0,3065,30,826
260,"[4, 8, 4, 11, 1]",[28],1390,546,72384,64.41658512720156,2977,16,803
261,"[4, 8, 4, 12, 0]",[28],1306,590,93780,57.873043052837566,2987,24,783
262,"[4, 8, 5, 4, 7]",[28],1198,103,36984,76.3380626223092,3740,5,615
263,"[4, 8, 5, 5, 6]",[28],1212,194,38874,77.50489236790607,3679,3,626
264,"[4, 8, 5, 6, 5]",[28],1333,235,44952,77.77030332681018,3530,11,621
265,"[4, 8, 5, 7, 4]",[28],1176,304,33984,75.46110567514677,3505,12,537
266,"[4, 8, 5, 8, 3]",[28],1363,373,48174,75.09050880626224,3188,24,570
267,"[4, 8, 5, 9, 2]",[28],1185,428,43800,68.60200587084148,3144,25,545
268,"[4, 8, 5, 10, 1]",[28],1238,554,48432,66.0518590998043,3109,16,585
269,"[4, 8, 5, 11, 0]",[28],1223,567,47532,62.43517612524462,3166,9,664
270,"[4, 8, 6, 4, 6]",[28],1271,183,42810,78.43077299412916,3560,40,444
271,"[4, 8, 6, 5, 5]",[28],813,238,16026,74.26981409001957,3901,0,381
272,"[4, 8, 6, 6, 4]",[28],1237,309,33600,75.54182974559687,3506,28,422
273,"[4, 8, 6, 7, 3]",[28],908,350,24258,71.76981409001957,3765,0,469
274,"[4, 8, 6, 8, 2]",[28],880,438,21792,70.45376712328768,3778,2,459
275,"[4, 8, 6, 9, 1]",[28],1059,481,31248,67.42783757338552,3472,12,466
276,"[4, 8, 6, 10, 0]",[28],1117,574,25746,66.05552837573386,3305,8,410
277,"[4, 8, 7, 4, 5]",[28],1065,221,19530,76.31727005870842,3706,8,283
278,"[4, 8, 7, 5, 4]",[28],924,289,17592,74.45327788649706,3735,8,280
279,"[4, 8, 7, 6, 3]",[28],1005,312,22206,72.91462818003914,3598,11,283
280,"[4, 8, 7, 7, 2]",[28],995,399,22416,74.45939334637964,3630,9,312
281,"[4, 8, 7, 8, 1]",[28],852,506,16776,65.79745596868885,3536,8,236
282,"[4, 8, 7, 9, 0]",[28],1055,593,22152,66.88600782778865,3420,16,249
283,"[4, 8, 8, 4, 4]",[28],999,259,16536,76.92147749510764,3838,6,239
284,"[4, 8, 8, 5, 3]",[28],953,338,17472,76.15582191780823,3859,9,265
285,"[4, 8, 8, 6, 2]",[28],870,424,17916,73.68517612524462,3860,15,226
286,"[4, 8, 8, 7, 1]",[28],645,451,9864,66.57045009784736,3757,4,158
287,"[4, 8, 8, 8, 0]",[28],677,572,11640,64.29916829745596,3741,3,220
288,"[4, 8, 9, 4, 3]",[28],793,329,11448,72.10371819960861,3845,5,129
289,"[4, 8, 9, 5, 2]",[28],828,403,13722,73.01125244618395,3628,12,127
290,"[4, 8, 9, 6, 1]",[28],651,532,8160,68.50415851272015,3808,7,95
291,"[4, 8, 9, 7, 0]",[28],815,563,12888,69.01541095890411,3721,11,125
292,"[4, 8, 10, 4, 2]",[28],940,444,13920,70.79745596868885,3622,7,121
293,"[4, 8, 10, 5, 1]",[28],709,479,11376,66.5068493150685,3859,5,113
294,"[4, 8, 10, 6, 0]",[28],576,569,10170,64.15362035225048,3825,8,95
295,"[4, 8, 11, 4, 1]",[28],718,527,7416,67.38502935420743,3659,0,109
296,"[4, 8, 11, 5, 0]",[28],840,608,14196,67.03155577299414,3608,13,105
297,"[4, 8, 12, 4, 0]",[28],860,561,14136,65.82436399217221,3593,8,107
298,"[4, 9, 4, 4, 7]",[28],1541,108,117768,79.66364970645793,3465,9,985
299,"[4, 9, 4, 5, 6]",[28],1463,161,73254,78.65826810176125,3438,1,895
300,"[4, 9, 4, 6, 5]",[28],1339,213,98184,76.26345401174169,3407,4,891
301,"[4, 9, 4, 7, 4]",[28],1444,315,100944,76.15704500978474,3198,9,914
302,"[4, 9, 4, 8, 3]",[28],1602,361,117696,76.14481409001958,3053,31,950
303,"[4, 9, 4, 9, 2]",[28],1278,401,88212,68.39652641878669,3366,3,871
304,"[4, 9, 4, 10, 1]",[28],1427,553,100626,68.36961839530332,3046,10,858
305,"[4, 9, 4, 11, 0]",[28],1399,591,81192,64.0288649706458,2989,24,739
306,"[4, 9, 5, 4, 6]",[28],1239,146,44094,78.07485322896281,3601,8,621
307,"[4, 9, 5, 5, 5]",[28],1081,230,36960,76.13747553816047,3620,4,570
308,"[4, 9, 5, 6, 4]",[28],1430,293,51576,79.82632093933464,3289,9,671
309,"[4, 9, 5, 7, 3]",[28],1196,318,38328,75.05993150684932,3454,2,616
310,"[4, 9, 5, 8, 2]",[28],1186,434,40674,75.01834637964775,3402,11,620
311,"[4, 9, 5, 9, 1]",[28],1401,535,60660,72.06457925636008,3164,44,599
