,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
789,"[4, 12, 6, 6, 10, 5]",43,769,1384,20550,57.35266008282892,4159,0,419
790,"[4, 12, 7, 4, 11, 5]",38,645,382,7248,75.63806777217015,4643,0,226
791,"[4, 12, 7, 4, 11, 5]",43,681,1334,9984,56.559413826059256,4111,0,276
792,"[4, 12, 7, 5, 10, 5]",38,819,472,16008,77.99116798846431,4483,2,347
793,"[4, 12, 7, 5, 10, 5]",43,687,1369,9984,58.581554635234156,4092,0,232
794,"[4, 12, 8, 4, 10, 5]",38,714,423,12108,76.46088680605624,4611,1,229
795,"[4, 12, 8, 4, 10, 5]",43,691,1354,9540,59.65195922268238,4159,2,192
796,"[4, 13, 4, 4, 13, 5]",38,1428,279,94932,79.60436193222783,3877,11,851
797,"[4, 13, 4, 4, 13, 5]",43,1204,1317,101664,53.76075183179356,3555,0,936
798,"[4, 13, 4, 5, 12, 5]",38,1162,385,75942,79.05371304974766,4141,0,849
799,"[4, 13, 4, 5, 12, 5]",43,1266,1353,89154,58.09174896463843,3635,0,906
800,"[4, 13, 4, 6, 11, 5]",38,1191,379,67188,78.7238644556597,4154,0,825
801,"[4, 13, 4, 6, 11, 5]",43,1099,1303,61524,57.11452691940109,3798,4,769
802,"[4, 13, 4, 7, 10, 5]",38,1328,468,80532,78.84102379235762,3932,4,888
803,"[4, 13, 4, 7, 10, 5]",43,1078,1283,69588,55.3376871615164,3761,5,768
804,"[4, 13, 5, 4, 12, 5]",38,1350,350,47652,83.30118961788033,4204,7,739
805,"[4, 13, 5, 4, 12, 5]",43,1238,1375,38760,59.94823192099395,3663,0,654
806,"[4, 13, 5, 5, 11, 5]",38,1179,400,39768,81.39509733237202,4004,3,610
807,"[4, 13, 5, 5, 11, 5]",43,956,1329,28302,58.63491557820962,3946,0,551
808,"[4, 13, 5, 6, 10, 5]",38,889,475,35280,75.84715212689257,4315,0,597
809,"[4, 13, 5, 6, 10, 5]",43,1023,1252,31260,58.021662949984076,3944,0,576
810,"[4, 13, 6, 4, 11, 5]",38,809,437,16416,77.69826964671954,4513,0,384
811,"[4, 13, 6, 4, 11, 5]",43,949,1389,15402,59.20755017521504,3865,5,310
812,"[4, 13, 6, 5, 10, 5]",38,726,533,26256,72.50360490266763,4506,0,458
813,"[4, 13, 6, 5, 10, 5]",43,949,1303,26766,59.2601146862058,3814,6,409
814,"[4, 13, 7, 4, 10, 5]",38,903,466,16296,80.12977649603461,4385,1,299
815,"[4, 13, 7, 4, 10, 5]",43,1020,1257,25446,61.7417967505575,3907,18,339
816,"[4, 14, 4, 4, 12, 5]",38,1449,417,125562,77.89834174477289,3996,19,1006
817,"[4, 14, 4, 4, 12, 5]",43,1412,1320,77424,60.48582351067219,3378,2,861
818,"[4, 14, 4, 5, 11, 5]",38,1218,416,73728,79.74134823359769,4077,2,860
819,"[4, 14, 4, 5, 11, 5]",43,1170,1278,74394,57.10735903153871,3631,1,845
820,"[4, 14, 4, 6, 10, 5]",38,1122,491,82422,78.47332372025956,4039,9,869
821,"[4, 14, 4, 6, 10, 5]",43,1075,1336,89160,55.85457151959222,3687,4,852
822,"[4, 14, 5, 4, 11, 5]",38,1219,451,43560,81.16798846431146,3898,12,565
823,"[4, 14, 5, 4, 11, 5]",43,1179,1380,55080,62.10496973558458,3697,7,705
824,"[4, 14, 5, 5, 10, 5]",38,924,554,38718,77.29632299927903,4440,0,647
825,"[4, 14, 5, 5, 10, 5]",43,1149,1294,40188,63.82844855049379,3627,1,662
826,"[4, 14, 6, 4, 10, 5]",38,1015,453,28548,80.96341023792357,4255,1,492
827,"[4, 14, 6, 4, 10, 5]",43,768,1266,19296,58.2024530105129,4034,0,410
828,"[4, 15, 4, 4, 11, 5]",38,1229,460,140574,78.51027397260275,4150,21,1008
829,"[4, 15, 4, 4, 11, 5]",43,1238,1355,76536,54.1008282892641,3694,1,882
830,"[4, 15, 4, 5, 10, 5]",38,1415,541,85950,83.0155010814708,3926,0,944
831,"[4, 15, 4, 5, 10, 5]",43,1356,1282,75516,63.442179037910165,3513,0,855
832,"[4, 15, 5, 4, 10, 5]",38,1134,434,55794,82.98756308579668,4097,2,785
833,"[4, 15, 5, 4, 10, 5]",43,1124,1411,34356,61.54189232239566,3657,0,568
834,"[5, 4, 4, 8, 17, 5]",38,1548,139,87090,72.17285508291276,4142,40,832
835,"[5, 4, 4, 8, 17, 5]",43,1551,1324,106260,44.64558776680472,3464,8,891
836,"[5, 4, 4, 9, 16, 5]",38,1735,173,118488,71.02018745493872,3958,52,913
837,"[5, 4, 4, 9, 16, 5]",43,1529,1382,114252,42.616279069767444,3387,35,896
838,"[5, 4, 4, 10, 15, 5]",38,1574,177,100554,70.52000720980533,3975,41,935
839,"[5, 4, 4, 10, 15, 5]",43,1567,1336,103440,45.39025167250717,3303,18,941
840,"[5, 4, 4, 11, 14, 5]",38,1458,251,73824,67.05118961788031,3961,11,817
841,"[5, 4, 4, 11, 14, 5]",43,1689,1362,124476,43.449346925772545,3244,65,872
842,"[5, 4, 4, 12, 13, 5]",38,1482,294,94440,65.1928622927181,3892,18,870
843,"[5, 4, 4, 12, 13, 5]",43,1662,1370,133794,42.11452691940109,3177,40,983
844,"[5, 4, 4, 13, 12, 5]",38,1404,385,97110,62.18727469358327,3919,12,838
845,"[5, 4, 4, 13, 12, 5]",43,1569,1295,89442,43.42067537432303,3287,27,822
846,"[5, 4, 4, 14, 11, 5]",38,1663,459,114786,62.225126171593374,3622,52,874
847,"[5, 4, 4, 14, 11, 5]",43,1358,1346,55932,42.58362535839439,3412,6,755
848,"[5, 4, 4, 15, 10, 5]",38,1518,496,108966,58.851838500360486,3658,40,785
849,"[5, 4, 4, 15, 10, 5]",43,1619,1396,92976,43.42306467027716,3185,22,869
850,"[5, 4, 5, 7, 17, 5]",38,1377,161,52794,73.00018024513338,4359,11,748
851,"[5, 4, 5, 7, 17, 5]",43,1325,1290,51564,45.63555272379739,3512,15,639
852,"[5, 4, 5, 8, 16, 5]",38,1362,159,44922,71.93583273251622,4124,34,551
853,"[5, 4, 5, 8, 16, 5]",43,1176,1322,42984,43.57518317935648,3552,10,591
854,"[5, 4, 5, 9, 15, 5]",38,1282,164,48684,68.50306416726748,4211,34,541
855,"[5, 4, 5, 9, 15, 5]",43,1346,1318,64272,44.5412551768079,3463,22,669
856,"[5, 4, 5, 10, 14, 5]",38,1300,234,50850,67.7568493150685,4239,13,630
857,"[5, 4, 5, 10, 14, 5]",43,1160,1298,36546,44.74992035680153,3600,5,523
858,"[5, 4, 5, 11, 13, 5]",38,1446,356,99528,67.76586157173756,4066,27,824
859,"[5, 4, 5, 11, 13, 5]",43,1409,1319,49380,45.060528830837846,3507,13,672
860,"[5, 4, 5, 12, 12, 5]",38,1257,450,57312,66.39870223503965,3983,28,625
861,"[5, 4, 5, 12, 12, 5]",43,1334,1314,62250,44.27365402994584,3573,34,638
862,"[5, 4, 5, 13, 11, 5]",38,1341,427,44064,63.18943763518385,4014,22,559
863,"[5, 4, 5, 13, 11, 5]",43,1181,1319,37242,45.35361580121058,3599,30,437
864,"[5, 4, 5, 14, 10, 5]",38,1359,486,53370,62.18186733958183,3877,30,616
865,"[5, 4, 5, 14, 10, 5]",43,1383,1335,59616,46.65418923223957,3428,37,630
866,"[5, 4, 6, 6, 17, 5]",38,1180,143,38970,74.15374909877434,4319,37,393
867,"[5, 4, 6, 6, 17, 5]",43,1252,1323,46332,44.86858872252309,3645,37,456
868,"[5, 4, 6, 7, 16, 5]",38,987,151,24312,70.80389329488104,4511,3,409
869,"[5, 4, 6, 7, 16, 5]",43,1147,1272,38016,46.01306148454922,3639,40,367
870,"[5, 4, 6, 8, 15, 5]",38,1029,156,36246,69.78280461427542,4349,26,385
871,"[5, 4, 6, 8, 15, 5]",43,1129,1287,33606,45.11309334182861,3713,21,450
872,"[5, 4, 6, 9, 14, 5]",38,1251,301,42474,70.36499639509734,4165,41,434
873,"[5, 4, 6, 9, 14, 5]",43,1169,1339,38928,45.70723160242115,3654,43,404
874,"[5, 4, 6, 10, 13, 5]",38,1141,338,36684,67.86409516943043,4137,32,388
875,"[5, 4, 6, 10, 13, 5]",43,1127,1368,31524,45.929436126154826,3711,22,420
876,"[5, 4, 6, 11, 12, 5]",38,1238,338,37782,66.43565248738284,4194,46,361
877,"[5, 4, 6, 11, 12, 5]",43,1106,1354,20766,47.32319209939471,3781,4,370
878,"[5, 4, 6, 12, 11, 5]",38,1276,437,46824,66.69790915645277,3976,56,358
879,"[5, 4, 6, 12, 11, 5]",43,1104,1347,37932,44.97451417648933,3762,33,448
880,"[5, 4, 6, 13, 10, 5]",38,1255,525,42624,63.22007930785869,4067,40,439
881,"[5, 4, 6, 13, 10, 5]",43,1180,1352,37116,46.78241478177764,3664,39,431
882,"[5, 4, 7, 5, 17, 5]",38,1025,155,21558,72.71178803172315,4569,21,248
883,"[5, 4, 7, 5, 17, 5]",43,1134,1319,22860,46.53074227460975,3750,20,258
884,"[5, 4, 7, 6, 16, 5]",38,1100,197,20376,74.39077144917087,4448,24,235
885,"[5, 4, 7, 6, 16, 5]",43,943,1370,29010,45.15291494106403,3700,37,210
886,"[5, 4, 7, 7, 15, 5]",38,1146,158,29520,71.4563806777217,4345,40,271
887,"[5, 4, 7, 7, 15, 5]",43,1070,1196,33264,47.10019114367633,3652,42,254
888,"[5, 4, 7, 8, 14, 5]",38,922,286,13632,71.01117519826965,4609,4,255
889,"[5, 4, 7, 8, 14, 5]",43,1033,1381,29268,47.30726345970054,3785,28,312
890,"[5, 4, 7, 9, 13, 5]",38,1146,327,35040,69.41780821917808,4341,43,265
891,"[5, 4, 7, 9, 13, 5]",43,1028,1364,24600,46.73303599872571,3736,21,272
892,"[5, 4, 7, 10, 12, 5]",38,1056,396,25248,67.68294881038211,4474,22,306
893,"[5, 4, 7, 10, 12, 5]",43,1002,1325,24546,46.96240841032176,3803,21,240
894,"[5, 4, 7, 11, 11, 5]",38,1015,433,27552,68.0803893294881,4312,19,325
895,"[5, 4, 7, 11, 11, 5]",43,1099,1327,29976,48.80774131889137,3718,38,252
896,"[5, 4, 7, 12, 10, 5]",38,1068,535,34782,62.774873828406626,4189,45,253
897,"[5, 4, 7, 12, 10, 5]",43,1081,1387,32352,49.05702453010513,3843,39,292
898,"[5, 4, 8, 4, 17, 5]",38,882,119,26730,71.87094448449892,4631,26,221
899,"[5, 4, 8, 4, 17, 5]",43,1063,1279,23856,44.902835297865565,3765,31,186
900,"[5, 4, 8, 5, 16, 5]",38,1072,138,25686,74.0582191780822,4455,21,212
901,"[5, 4, 8, 5, 16, 5]",43,1073,1264,22002,46.63188913666773,4003,24,214
902,"[5, 4, 8, 6, 15, 5]",38,874,232,16200,73.03442682047586,4608,14,165
903,"[5, 4, 8, 6, 15, 5]",43,951,1286,24384,46.6948072634597,4034,23,205
904,"[5, 4, 8, 7, 14, 5]",38,982,202,14940,71.72314347512618,4668,12,176
905,"[5, 4, 8, 7, 14, 5]",43,974,1374,30408,47.18381650207073,3822,47,130
906,"[5, 4, 8, 8, 13, 5]",38,861,222,21234,66.77000720980534,4561,26,144
907,"[5, 4, 8, 8, 13, 5]",43,997,1377,26646,46.95125836253584,3851,46,139
908,"[5, 4, 8, 9, 12, 5]",38,966,414,24216,69.87743330930066,4387,29,194
909,"[5, 4, 8, 9, 12, 5]",43,896,1386,17646,47.283370500159286,3821,10,167
910,"[5, 4, 8, 10, 11, 5]",38,775,425,14016,65.56326604181687,4529,12,153
911,"[5, 4, 8, 10, 11, 5]",43,847,1352,19044,46.149251353934375,3832,19,154
912,"[5, 4, 8, 11, 10, 5]",38,954,534,24000,65.1793439077145,4334,31,153
913,"[5, 4, 8, 11, 10, 5]",43,1041,1288,31254,49.78575979611341,3829,39,216
914,"[5, 4, 9, 4, 16, 5]",38,1058,167,28896,74.24387166546504,4596,39,160
915,"[5, 4, 9, 4, 16, 5]",43,1120,1312,27474,46.8071041733036,3749,38,149
916,"[5, 4, 9, 5, 15, 5]",38,970,195,23046,73.10201874549387,4599,26,166
917,"[5, 4, 9, 5, 15, 5]",43,697,1410,8586,45.22777954762663,4124,1,131
918,"[5, 4, 9, 6, 14, 5]",38,913,255,21144,71.10129776496035,4603,22,135
919,"[5, 4, 9, 6, 14, 5]",43,976,1361,26448,46.47578846766486,3901,34,151
920,"[5, 4, 9, 7, 13, 5]",38,817,255,18870,70.51099495313626,4554,23,119
921,"[5, 4, 9, 7, 13, 5]",43,916,1250,28770,47.32478496336413,3885,42,110
922,"[5, 4, 9, 8, 12, 5]",38,899,363,25098,68.89059120403749,4602,40,128
923,"[5, 4, 9, 8, 12, 5]",43,713,1370,17136,47.300892003822874,3999,17,102
924,"[5, 4, 9, 9, 11, 5]",38,892,410,24912,67.82173756308579,4450,42,123
925,"[5, 4, 9, 9, 11, 5]",43,882,1266,17070,47.36540299458426,4009,21,120
926,"[5, 4, 9, 10, 10, 5]",38,738,544,11136,67.1647440519106,4528,5,153
927,"[5, 4, 9, 10, 10, 5]",43,825,1319,24156,45.32653711373049,4031,38,95
928,"[5, 4, 10, 4, 15, 5]",38,773,236,13572,69.00144196106706,4708,8,97
929,"[5, 4, 10, 4, 15, 5]",43,1026,1264,35574,45.60449187639375,3738,68,96
930,"[5, 4, 10, 5, 14, 5]",38,721,260,11616,70.99405191059842,4671,3,114
931,"[5, 4, 10, 5, 14, 5]",43,911,1363,15966,48.433418286078364,3929,11,125
932,"[5, 4, 10, 6, 13, 5]",38,720,296,10074,70.2703677000721,4589,8,95
933,"[5, 4, 10, 6, 13, 5]",43,813,1322,14592,46.33720930232558,3948,19,81
934,"[5, 4, 10, 7, 12, 5]",38,667,398,8304,68.52649603460706,4733,7,72
935,"[5, 4, 10, 7, 12, 5]",43,778,1317,13644,48.47005415737496,4115,10,105
936,"[5, 4, 10, 8, 11, 5]",38,883,453,23082,68.95818312905551,4404,34,68
937,"[5, 4, 10, 8, 11, 5]",43,869,1277,16464,49.13188913666773,4024,20,69
938,"[5, 4, 10, 9, 10, 5]",38,763,479,12990,64.2916366258111,4495,13,97
939,"[5, 4, 10, 9, 10, 5]",43,918,1338,23352,47.01417648932782,3827,44,47
940,"[5, 4, 11, 4, 14, 5]",38,895,270,23544,71.69610670511896,4593,24,121
941,"[5, 4, 11, 4, 14, 5]",43,864,1314,17592,46.27190187957949,4148,19,105
942,"[5, 4, 11, 5, 13, 5]",38,882,313,19872,68.95818312905551,4531,32,70
943,"[5, 4, 11, 5, 13, 5]",43,854,1296,22128,47.58601465434852,4031,17,112
944,"[5, 4, 11, 6, 12, 5]",38,797,356,11592,68.13266041816871,4654,14,81
945,"[5, 4, 11, 6, 12, 5]",43,868,1321,21936,48.80216629499841,3996,34,78
946,"[5, 4, 11, 7, 11, 5]",38,858,457,25506,66.34823359769287,4306,43,63
947,"[5, 4, 11, 7, 11, 5]",43,907,1314,22302,49.43453329085696,4056,30,65
948,"[5, 4, 11, 8, 10, 5]",38,791,483,13692,65.32444124008651,4503,20,66
949,"[5, 4, 11, 8, 10, 5]",43,832,1344,22806,48.31793564829564,4109,44,59
950,"[5, 4, 12, 4, 13, 5]",38,876,330,18504,68.50757029560202,4592,25,82
951,"[5, 4, 12, 4, 13, 5]",43,827,1310,14340,45.85297865562281,3962,15,71
952,"[5, 4, 12, 5, 12, 5]",38,865,359,23112,68.58147080028839,4403,31,69
953,"[5, 4, 12, 5, 12, 5]",43,881,1296,18036,47.33593501115005,3962,19,105
954,"[5, 4, 12, 6, 11, 5]",38,974,388,28944,66.30948089401586,4363,50,59
955,"[5, 4, 12, 6, 11, 5]",43,690,1389,9312,47.942816183497925,4125,6,67
956,"[5, 4, 12, 7, 10, 5]",38,646,560,14958,63.963590483056954,4516,16,55
957,"[5, 4, 12, 7, 10, 5]",43,731,1379,15480,48.07582032494425,4117,17,74
958,"[5, 4, 13, 4, 12, 5]",38,984,306,28794,66.36445565969719,4451,50,78
959,"[5, 4, 13, 4, 12, 5]",43,698,1357,13158,45.109907613889774,4100,7,88
960,"[5, 4, 13, 5, 11, 5]",38,932,500,25938,67.17105263157895,4356,42,63
961,"[5, 4, 13, 5, 11, 5]",43,829,1316,18426,47.15434851863651,4099,24,59
962,"[5, 4, 13, 6, 10, 5]",38,752,510,13680,64.5863374188897,4448,11,71
963,"[5, 4, 13, 6, 10, 5]",43,886,1304,22824,47.47849633641287,3998,37,47
964,"[5, 4, 14, 4, 11, 5]",38,885,454,21600,64.90537130497476,4584,32,71
965,"[5, 4, 14, 4, 11, 5]",43,1049,1277,28032,48.278114049060214,3977,30,82
966,"[5, 4, 14, 5, 10, 5]",38,832,510,17580,62.667627974044706,4396,27,56
967,"[5, 4, 14, 5, 10, 5]",43,913,1413,22350,47.737336731443136,3999,31,66
968,"[5, 4, 15, 4, 10, 5]",38,796,593,10800,62.08453496755587,4425,13,66
969,"[5, 4, 15, 4, 10, 5]",43,897,1280,21816,46.15880853775088,3912,31,67
970,"[5, 5, 4, 7, 17, 5]",38,1532,73,83430,69.58093006488825,3961,27,814
971,"[5, 5, 4, 7, 17, 5]",43,1580,1260,121782,46.45667410003186,3196,43,860
972,"[5, 5, 4, 8, 16, 5]",38,1440,126,98424,69.85129776496034,4150,11,874
973,"[5, 5, 4, 8, 16, 5]",43,1492,1334,91266,45.476266326855686,3295,29,875
974,"[5, 5, 4, 9, 15, 5]",38,1362,179,97746,69.91979091564528,4261,0,958
975,"[5, 5, 4, 9, 15, 5]",43,1547,1306,111498,45.316979929913984,3244,41,822
976,"[5, 5, 4, 10, 14, 5]",38,1497,266,99354,68.45620043258832,3967,30,880
977,"[5, 5, 4, 10, 14, 5]",43,1419,1351,95790,45.066900286715516,3462,12,905
978,"[5, 5, 4, 11, 13, 5]",38,1587,293,77622,66.82678442682047,3800,43,772
979,"[5, 5, 4, 11, 13, 5]",43,1493,1320,92226,46.40012742911755,3411,36,827
980,"[5, 5, 4, 12, 12, 5]",38,1516,413,111954,67.1647440519106,3795,29,904
981,"[5, 5, 4, 12, 12, 5]",43,1562,1238,118176,47.08266964001274,3369,41,948
982,"[5, 5, 4, 13, 11, 5]",38,1537,482,93684,65.69844989185292,3623,33,812
983,"[5, 5, 4, 13, 11, 5]",43,1291,1383,79320,43.485186365084424,3428,6,808
984,"[5, 5, 4, 14, 10, 5]",38,1528,509,114318,60.9543979812545,3711,21,927
985,"[5, 5, 4, 14, 10, 5]",43,1714,1291,176004,47.59397897419561,3306,51,1022
986,"[5, 5, 5, 6, 17, 5]",38,1316,128,44340,73.01279740447008,4245,12,612
987,"[5, 5, 5, 6, 17, 5]",43,1372,1281,58134,46.880375915896785,3495,29,626
988,"[5, 5, 5, 7, 16, 5]",38,1472,239,55764,74.13031723143474,4155,38,627
989,"[5, 5, 5, 7, 16, 5]",43,1354,1394,54984,46.68206435170437,3444,31,658
990,"[5, 5, 5, 8, 15, 5]",38,1325,209,53376,71.54560201874548,4286,30,578
991,"[5, 5, 5, 8, 15, 5]",43,1300,1256,54960,46.87798661994266,3569,12,652
992,"[5, 5, 5, 9, 14, 5]",38,1081,260,32304,71.49242970439799,4424,5,553
993,"[5, 5, 5, 9, 14, 5]",43,1135,1361,42768,46.63109270468302,3658,18,582
994,"[5, 5, 5, 10, 13, 5]",38,1267,335,61128,69.51964671953857,4151,5,779
995,"[5, 5, 5, 10, 13, 5]",43,1348,1380,66366,47.68875438037591,3430,32,671
996,"[5, 5, 5, 11, 12, 5]",38,1321,363,42900,67.41708723864456,3971,21,532
997,"[5, 5, 5, 11, 12, 5]",43,1267,1294,42972,47.79229053838802,3683,11,650
998,"[5, 5, 5, 12, 11, 5]",38,1374,415,56994,64.29794520547945,4013,34,631
999,"[5, 5, 5, 12, 11, 5]",43,1311,1309,55944,46.34358075820325,3612,32,628
1000,"[5, 5, 5, 13, 10, 5]",38,1168,543,43326,64.60346070656092,3924,23,549
1001,"[5, 5, 5, 13, 10, 5]",43,1213,1314,43962,47.294520547945204,3745,8,639
1002,"[5, 5, 6, 5, 17, 5]",38,1108,92,31422,73.39671953857247,4398,17,451
1003,"[5, 5, 6, 5, 17, 5]",43,1147,1383,25530,47.44345332908569,3761,12,408
1004,"[5, 5, 6, 6, 16, 5]",38,1106,195,25074,75.85616438356165,4426,17,327
1005,"[5, 5, 6, 6, 16, 5]",43,1263,1295,38784,48.303599872570885,3715,31,468
1006,"[5, 5, 6, 7, 15, 5]",38,1289,225,44616,74.7801009372747,4291,34,490
1007,"[5, 5, 6, 7, 15, 5]",43,1298,1357,36528,49.77699904428162,3569,31,447
1008,"[5, 5, 6, 8, 14, 5]",38,1080,207,31680,72.17916366258112,4512,24,424
1009,"[5, 5, 6, 8, 14, 5]",43,1041,1324,28206,48.72093023255814,3899,9,442
1010,"[5, 5, 6, 9, 13, 5]",38,1169,344,28794,70.32714491708724,4221,15,403
1011,"[5, 5, 6, 9, 13, 5]",43,1139,1297,27162,49.045874482319206,3758,19,368
1012,"[5, 5, 6, 10, 12, 5]",38,1173,427,41172,70.64257390050469,4256,32,460
1013,"[5, 5, 6, 10, 12, 5]",43,1009,1358,23574,49.254539662312844,3783,15,364
1014,"[5, 5, 6, 11, 11, 5]",38,1073,372,21576,66.8285868781543,4037,10,340
1015,"[5, 5, 6, 11, 11, 5]",43,1047,1356,29592,49.22746097483275,3888,19,362
1016,"[5, 5, 6, 12, 10, 5]",38,1163,535,35160,65.06488824801731,4138,29,421
1017,"[5, 5, 6, 12, 10, 5]",43,1142,1234,37560,46.96718700223001,3764,34,413
1018,"[5, 5, 7, 4, 17, 5]",38,1110,203,30822,75.67862292718097,4475,35,293
1019,"[5, 5, 7, 4, 17, 5]",43,1112,1364,29226,47.89184453647658,3791,31,340
1020,"[5, 5, 7, 5, 16, 5]",38,1210,144,28944,74.25919250180245,4302,41,221
1021,"[5, 5, 7, 5, 16, 5]",43,1191,1317,37212,48.41111819050653,3669,52,272
1022,"[5, 5, 7, 6, 15, 5]",38,949,229,20064,73.85634462869503,4474,18,250
1023,"[5, 5, 7, 6, 15, 5]",43,1261,1330,38160,50.63953488372093,3605,44,354
1024,"[5, 5, 7, 7, 14, 5]",38,937,267,23064,72.72981254506128,4445,13,282
1025,"[5, 5, 7, 7, 14, 5]",43,981,1365,21432,49.77062758840395,3955,8,354
1026,"[5, 5, 7, 8, 13, 5]",38,932,340,16812,71.99891852919971,4514,10,248
1027,"[5, 5, 7, 8, 13, 5]",43,1022,1410,28740,49.11834979292769,3858,28,289
1028,"[5, 5, 7, 9, 12, 5]",38,989,366,22140,70.45782263878874,4430,13,318
1029,"[5, 5, 7, 9, 12, 5]",43,1038,1298,30474,49.519751513220776,3788,40,226
1030,"[5, 5, 7, 10, 11, 5]",38,1130,451,32796,68.1822278298486,4244,40,296
1031,"[5, 5, 7, 10, 11, 5]",43,1113,1332,29880,49.27683975788468,3746,33,274
1032,"[5, 5, 7, 11, 10, 5]",38,1012,565,26580,66.98720259552992,4332,31,226
1033,"[5, 5, 7, 11, 10, 5]",43,1053,1365,28734,48.91048104491876,3806,22,348
1034,"[5, 5, 8, 4, 16, 5]",38,830,138,12216,72.383741888969,4737,4,174
1035,"[5, 5, 8, 4, 16, 5]",43,968,1277,26196,47.2005415737496,3943,36,177
1036,"[5, 5, 8, 5, 15, 5]",38,916,205,21528,73.94015861571738,4610,27,151
1037,"[5, 5, 8, 5, 15, 5]",43,951,1332,20706,48.775087607518316,3961,24,201
1038,"[5, 5, 8, 6, 14, 5]",38,940,215,21288,71.50594808940158,4569,26,171
1039,"[5, 5, 8, 6, 14, 5]",43,789,1277,16092,48.58075820324944,4011,16,212
1040,"[5, 5, 8, 7, 13, 5]",38,910,354,22392,75.09733237202596,4385,20,197
1041,"[5, 5, 8, 7, 13, 5]",43,815,1339,12732,49.090474673462886,4133,4,220
1042,"[5, 5, 8, 8, 12, 5]",38,967,378,26160,72.47746935832733,4453,39,181
1043,"[5, 5, 8, 8, 12, 5]",43,902,1290,24948,49.17569289582669,3902,37,162
1044,"[5, 5, 8, 9, 11, 5]",38,725,403,15516,67.53965392934391,4443,15,172
1045,"[5, 5, 8, 9, 11, 5]",43,912,1379,16944,48.83561643835617,3925,15,176
1046,"[5, 5, 8, 10, 10, 5]",38,805,572,18528,66.94304253785148,4381,21,155
1047,"[5, 5, 8, 10, 10, 5]",43,939,1308,25884,48.96623128384836,3847,44,124
1048,"[5, 5, 9, 4, 15, 5]",38,911,229,17088,74.6386085075703,4614,14,152
1049,"[5, 5, 9, 4, 15, 5]",43,916,1305,17412,47.47451417648933,4050,16,157
1050,"[5, 5, 9, 5, 14, 5]",38,813,258,15882,74.14113193943763,4680,16,156
1051,"[5, 5, 9, 5, 14, 5]",43,980,1291,34764,48.20006371455878,3780,64,92
1052,"[5, 5, 9, 6, 13, 5]",38,752,293,13644,72.80821917808218,4687,8,151
1053,"[5, 5, 9, 6, 13, 5]",43,900,1310,19032,49.42338324307104,3883,21,141
1054,"[5, 5, 9, 7, 12, 5]",38,940,372,25146,72.49639509733237,4558,40,125
1055,"[5, 5, 9, 7, 12, 5]",43,805,1468,18288,51.144472762026126,3992,13,133
1056,"[5, 5, 9, 8, 11, 5]",38,654,479,12432,67.74062725306416,4536,5,93
1057,"[5, 5, 9, 8, 11, 5]",43,861,1382,14808,51.48773494743549,4010,13,146
1058,"[5, 5, 9, 9, 10, 5]",38,747,524,13272,68.18132660418169,4576,10,129
1059,"[5, 5, 9, 9, 10, 5]",43,712,1320,9420,48.97499203568015,4044,4,92
1060,"[5, 5, 10, 4, 14, 5]",38,914,334,20784,72.77487382840663,4631,23,118
1061,"[5, 5, 10, 4, 14, 5]",43,928,1228,17958,49.11596049697356,4008,18,148
1062,"[5, 5, 10, 5, 13, 5]",38,947,316,26574,73.60039653929344,4601,30,128
1063,"[5, 5, 10, 5, 13, 5]",43,898,1306,25110,49.14622491239248,3964,32,112
1064,"[5, 5, 10, 6, 12, 5]",38,855,388,10824,70.55245133381399,4433,9,83
1065,"[5, 5, 10, 6, 12, 5]",43,845,1334,17856,49.35887225230965,3943,16,83
1066,"[5, 5, 10, 7, 11, 5]",38,860,534,18150,70.2451333813987,4441,26,73
1067,"[5, 5, 10, 7, 11, 5]",43,663,1342,6234,47.873526600828285,4086,2,83
1068,"[5, 5, 10, 8, 10, 5]",38,683,478,9000,67.18457101658255,4535,8,73
1069,"[5, 5, 10, 8, 10, 5]",43,862,1329,26136,49.910003185727945,3960,44,58
1070,"[5, 5, 11, 4, 13, 5]",38,774,304,11640,70.82372025955299,4663,4,102
1071,"[5, 5, 11, 4, 13, 5]",43,737,1355,15816,46.75772539025167,3982,14,90
1072,"[5, 5, 11, 5, 12, 5]",38,878,318,21114,69.19610670511896,4458,31,68
1073,"[5, 5, 11, 5, 12, 5]",43,806,1348,15342,47.01576935329722,3948,14,71
1074,"[5, 5, 11, 6, 11, 5]",38,838,370,24528,68.56795241528478,4458,40,53
1075,"[5, 5, 11, 6, 11, 5]",43,717,1315,9390,49.348518636508445,4195,4,73
1076,"[5, 5, 11, 7, 10, 5]",38,825,479,24198,67.24044700793078,4434,42,53
1077,"[5, 5, 11, 7, 10, 5]",43,752,1264,17424,48.806944886906656,4033,25,67
1078,"[5, 5, 12, 4, 12, 5]",38,880,363,13584,69.80443403028119,4561,9,96
1079,"[5, 5, 12, 4, 12, 5]",43,789,1296,14412,48.02803440586174,4045,18,87
1080,"[5, 5, 12, 5, 11, 5]",38,891,459,22650,68.2227829848594,4393,30,79
1081,"[5, 5, 12, 5, 11, 5]",43,777,1336,17136,48.02803440586174,3904,22,71
1082,"[5, 5, 12, 6, 10, 5]",38,668,499,17028,65.22801009372748,4567,28,56
