,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
606,"[5, 7, 5, 5, 11]",33,1191,116,38616,74.42922374429224,3906,4,610
607,"[5, 7, 5, 6, 10]",33,1178,222,48780,75.24595267745953,3929,4,681
608,"[5, 7, 5, 7, 9]",33,1154,199,47424,70.9838107098381,3774,18,586
609,"[5, 7, 5, 8, 8]",33,1291,319,49896,73.7505188875052,3866,18,668
610,"[5, 7, 5, 9, 7]",33,1183,331,38718,70.57388958073889,3779,14,569
611,"[5, 7, 5, 10, 6]",33,1023,363,31488,67.8258613532586,3719,4,506
612,"[5, 7, 5, 11, 5]",33,1223,488,46734,65.71191365711914,3683,6,703
613,"[5, 7, 6, 4, 11]",33,987,111,26490,74.49667911996679,4167,7,413
614,"[5, 7, 6, 5, 10]",33,1125,170,31416,77.06724782067248,4050,14,492
615,"[5, 7, 6, 6, 9]",33,1177,254,42684,77.73142382731425,3935,36,444
616,"[5, 7, 6, 7, 8]",33,987,268,31152,71.63138231631382,4082,3,465
617,"[5, 7, 6, 8, 7]",33,994,280,19656,71.32316313823162,4013,10,370
618,"[5, 7, 6, 9, 6]",33,1099,414,38442,68.25134910751349,3827,26,464
619,"[5, 7, 6, 10, 5]",33,1048,434,29136,68.30842673308427,3797,10,479
620,"[5, 7, 7, 4, 10]",33,878,164,12564,75.08717310087172,4343,2,269
621,"[5, 7, 7, 5, 9]",33,948,227,19704,75.84474885844749,4127,9,320
622,"[5, 7, 7, 6, 8]",33,1014,243,23220,75.11207970112079,4066,5,390
623,"[5, 7, 7, 7, 7]",33,821,323,15168,73.6010792860108,4219,0,344
624,"[5, 7, 7, 8, 6]",33,929,432,23064,69.75093399750934,4027,11,339
625,"[5, 7, 7, 9, 5]",33,919,536,39462,67.98879202988792,3796,56,244
626,"[5, 7, 8, 4, 9]",33,771,297,15048,75.64757160647572,4346,2,254
627,"[5, 7, 8, 5, 8]",33,969,293,18708,75.86135325861353,4153,16,203
628,"[5, 7, 8, 6, 7]",33,818,400,18672,70.86342880863428,4087,20,191
629,"[5, 7, 8, 7, 6]",33,928,381,19548,71.53279369032794,3994,11,244
630,"[5, 7, 8, 8, 5]",33,843,520,22416,67.69821502698214,3964,27,149
631,"[5, 7, 9, 4, 8]",33,823,293,13128,73.37484433374844,4240,5,179
632,"[5, 7, 9, 5, 7]",33,894,430,27228,72.62868410128685,3881,35,137
633,"[5, 7, 9, 6, 6]",33,807,404,17760,71.8513906185139,4117,15,120
634,"[5, 7, 9, 7, 5]",33,809,432,13104,70.17642175176422,4084,9,138
635,"[5, 7, 10, 4, 7]",33,954,391,20292,71.22353673723538,4098,28,106
636,"[5, 7, 10, 5, 6]",33,656,418,6798,69.95641344956414,4225,0,106
637,"[5, 7, 10, 6, 5]",33,834,446,21102,67.9057700290577,3880,31,89
638,"[5, 7, 11, 4, 6]",33,836,436,15024,70.15774180157742,4140,13,113
639,"[5, 7, 11, 5, 5]",33,567,485,7584,65.67974263179742,4127,4,79
640,"[5, 7, 12, 4, 5]",33,741,428,14268,65.64757160647572,4084,11,95
641,"[5, 8, 4, 4, 12]",33,1572,78,102840,77.79057700290576,3668,16,917
642,"[5, 8, 4, 5, 11]",33,1518,115,87048,78.16728933167289,3550,15,863
643,"[5, 8, 4, 6, 10]",33,1463,124,101436,75.04047322540474,3696,8,932
644,"[5, 8, 4, 7, 9]",33,1683,186,112872,75.76587795765877,3432,46,963
645,"[5, 8, 4, 8, 8]",33,1549,324,104514,75.92569530925695,3466,20,903
646,"[5, 8, 4, 9, 7]",33,1268,311,72234,70.50643420506434,3676,2,838
647,"[5, 8, 4, 10, 6]",33,1329,363,98406,68.2793690327937,3636,2,967
648,"[5, 8, 4, 11, 5]",33,1468,393,91488,66.43109173931092,3338,19,913
649,"[5, 8, 5, 4, 11]",33,1289,187,51540,77.48235782482358,3780,10,672
650,"[5, 8, 5, 5, 10]",33,1176,219,42108,75.7741801577418,3903,8,586
651,"[5, 8, 5, 6, 9]",33,1334,235,59556,75.55936073059361,3767,19,665
652,"[5, 8, 5, 7, 8]",33,1160,307,58464,74.6824408468244,3848,3,694
653,"[5, 8, 5, 8, 7]",33,1199,348,45954,73.33852220838523,3684,3,668
654,"[5, 8, 5, 9, 6]",33,1172,402,39678,71.17372353673723,3819,2,640
655,"[5, 8, 5, 10, 5]",33,986,452,36498,68.12577833125778,3884,0,628
656,"[5, 8, 6, 4, 10]",33,1100,194,28968,77.20423412204234,3934,12,420
657,"[5, 8, 6, 5, 9]",33,925,263,20520,77.15649647156496,4168,0,388
658,"[5, 8, 6, 6, 8]",33,860,322,19632,74.7613117476131,4027,7,318
659,"[5, 8, 6, 7, 7]",33,948,344,23106,73.12992943129929,3968,3,450
660,"[5, 8, 6, 8, 6]",33,896,427,20580,72.20319634703196,4077,3,385
661,"[5, 8, 6, 9, 5]",33,753,467,15060,65.53549190535492,3894,1,311
662,"[5, 8, 7, 4, 9]",33,927,218,18312,75.32793690327937,4148,9,275
663,"[5, 8, 7, 5, 8]",33,889,337,18504,75.1307596513076,4045,10,261
664,"[5, 8, 7, 6, 7]",33,1028,319,23976,76.61581569115816,4021,16,304
665,"[5, 8, 7, 7, 6]",33,880,420,23496,73.64674138646741,4091,11,384
666,"[5, 8, 7, 8, 5]",33,825,466,19740,72.78850145288501,4123,12,324
667,"[5, 8, 8, 4, 8]",33,890,242,14760,75.04358655043588,4172,6,171
668,"[5, 8, 8, 5, 7]",33,709,330,12228,72.95350767953508,4102,1,198
669,"[5, 8, 8, 6, 6]",33,730,400,11754,72.93482772934827,4147,6,153
670,"[5, 8, 8, 7, 5]",33,744,538,17088,69.48526359485263,3942,17,199
671,"[5, 8, 9, 4, 7]",33,806,384,10206,74.63677874636778,4217,3,173
672,"[5, 8, 9, 5, 6]",33,645,452,6120,71.54317144043172,4044,3,91
673,"[5, 8, 9, 6, 5]",33,817,466,17712,71.30240763802408,4077,20,147
674,"[5, 8, 10, 4, 6]",33,741,426,13944,70.88937318389374,4137,12,106
675,"[5, 8, 10, 5, 5]",33,580,540,3852,70.19510170195102,4342,0,92
676,"[5, 8, 11, 4, 5]",33,771,478,7404,71.36156081361561,4075,2,69
677,"[5, 9, 4, 4, 11]",33,1473,157,89400,78.59381486093815,3600,7,903
678,"[5, 9, 4, 5, 10]",33,1219,156,78780,77.00809464508094,3891,0,925
679,"[5, 9, 4, 6, 9]",33,1218,195,125076,74.5288501452885,3943,5,956
680,"[5, 9, 4, 7, 8]",33,1511,245,83406,77.23225404732254,3707,2,932
681,"[5, 9, 4, 8, 7]",33,1290,336,74898,75.80842673308426,3675,1,775
682,"[5, 9, 4, 9, 6]",33,1265,406,124326,69.74885844748859,3623,12,937
683,"[5, 9, 4, 10, 5]",33,1343,430,113646,69.1697799916978,3501,32,880
684,"[5, 9, 5, 4, 10]",33,1282,131,47280,76.91469489414695,3962,2,759
685,"[5, 9, 5, 5, 9]",33,1328,250,42528,79.44271481942715,3866,9,634
686,"[5, 9, 5, 6, 8]",33,1161,237,59886,77.05894562058945,3946,4,747
687,"[5, 9, 5, 7, 7]",33,1274,351,50508,76.98318804483189,3783,6,700
688,"[5, 9, 5, 8, 6]",33,1029,466,31704,72.75425487754255,3782,0,560
689,"[5, 9, 5, 9, 5]",33,1056,479,43842,70.79389788293898,3768,14,594
690,"[5, 9, 6, 4, 9]",33,1041,202,30330,76.65525114155251,3876,7,404
691,"[5, 9, 6, 5, 8]",33,1084,286,28368,78.88231631382317,3971,10,460
692,"[5, 9, 6, 6, 7]",33,982,329,22128,75.67766708177666,3987,6,425
693,"[5, 9, 6, 7, 6]",33,864,448,27090,73.78165213781652,4114,7,441
694,"[5, 9, 6, 8, 5]",33,789,499,19146,69.6969696969697,3916,3,382
695,"[5, 9, 7, 4, 8]",33,885,266,19692,75.41614777916148,4127,9,318
696,"[5, 9, 7, 5, 7]",33,651,348,12312,73.93316728933166,4180,0,252
697,"[5, 9, 7, 6, 6]",33,910,399,21504,74.76027397260275,4067,20,251
698,"[5, 9, 7, 7, 5]",33,870,406,18780,71.86488169364881,3946,14,238
699,"[5, 9, 8, 4, 7]",33,667,381,10152,75.8260689082607,4237,1,196
700,"[5, 9, 8, 5, 6]",33,760,415,10920,74.17289331672893,4201,3,198
701,"[5, 9, 8, 6, 5]",33,759,506,10608,74.10855126608551,4114,1,202
702,"[5, 9, 9, 4, 6]",33,894,395,16800,73.79929431299294,4148,18,161
703,"[5, 9, 9, 5, 5]",33,497,431,7896,69.7810294728103,4322,2,132
704,"[5, 9, 10, 4, 5]",33,779,516,14856,71.75176421751765,4100,5,131
705,"[5, 10, 4, 4, 10]",33,1299,169,97728,77.9804898298049,3785,9,909
706,"[5, 10, 4, 5, 9]",33,1158,237,86004,74.51639684516397,4051,5,876
707,"[5, 10, 4, 6, 8]",33,995,254,68844,69.96679119966791,4024,0,817
708,"[5, 10, 4, 7, 7]",33,1375,408,128082,72.55500207555002,3544,46,920
709,"[5, 10, 4, 8, 6]",33,1131,443,74226,70.10377750103778,3703,2,865
710,"[5, 10, 4, 9, 5]",33,1297,495,96618,70.69634703196347,3574,19,868
711,"[5, 10, 5, 4, 9]",33,1134,246,40014,78.8013698630137,3878,8,596
712,"[5, 10, 5, 5, 8]",33,1224,238,66624,78.39248650892486,3865,6,772
713,"[5, 10, 5, 6, 7]",33,868,311,26952,74.97820672478207,4121,0,553
714,"[5, 10, 5, 7, 6]",33,1108,473,39096,77.03196347031962,3793,4,624
715,"[5, 10, 5, 8, 5]",33,1084,472,35934,72.91614777916148,3659,3,546
716,"[5, 10, 6, 4, 8]",33,982,261,19944,77.11809879618099,4044,0,400
717,"[5, 10, 6, 5, 7]",33,1076,318,29880,79.19261104192611,3985,9,495
718,"[5, 10, 6, 6, 6]",33,981,391,30012,78.61457036114571,4000,2,505
719,"[5, 10, 6, 7, 5]",33,898,492,21048,73.26068908260689,3946,3,427
720,"[5, 10, 7, 4, 7]",33,822,318,15960,75.70049813200498,4098,3,263
721,"[5, 10, 7, 5, 6]",33,790,371,14256,74.80593607305937,4156,1,306
722,"[5, 10, 7, 6, 5]",33,590,528,10248,72.33395599833956,4202,8,176
723,"[5, 10, 8, 4, 6]",33,612,430,12432,74.10128684101286,4171,2,201
724,"[5, 10, 8, 5, 5]",33,584,504,10218,73.72561228725613,4292,0,181
725,"[5, 10, 9, 4, 5]",33,666,478,17688,72.38688252386882,4145,17,142
726,"[5, 11, 4, 4, 9]",33,1530,226,135960,80.98899958489,3590,14,1047
727,"[5, 11, 4, 5, 8]",33,1238,309,57552,79.2206309672063,3827,1,822
728,"[5, 11, 4, 6, 7]",33,1222,393,102330,76.92714819427148,3628,4,932
729,"[5, 11, 4, 7, 6]",33,1411,435,96162,77.08177667081777,3581,7,938
730,"[5, 11, 4, 8, 5]",33,1297,489,94488,73.05313408053135,3509,9,893
731,"[5, 11, 5, 4, 8]",33,1004,300,27912,78.61249481112495,3900,2,513
732,"[5, 11, 5, 5, 7]",33,1096,357,46248,77.58613532586135,3845,13,627
733,"[5, 11, 5, 6, 6]",33,881,419,35442,75.69012038190121,3932,0,596
734,"[5, 11, 5, 7, 5]",33,876,525,28056,74.46243254462432,4040,0,553
735,"[5, 11, 6, 4, 7]",33,960,358,22128,78.01473640514736,3987,3,439
736,"[5, 11, 6, 5, 6]",33,794,351,16512,75.81776670817767,4018,2,355
737,"[5, 11, 6, 6, 5]",33,671,476,15816,73.69240348692404,4002,1,356
738,"[5, 11, 7, 4, 6]",33,730,427,14052,75.39850560398506,4054,3,269
739,"[5, 11, 7, 5, 5]",33,1012,444,19392,78.55022831050228,3969,5,306
740,"[5, 11, 8, 4, 5]",33,760,550,13104,75.33520132835201,3998,2,183
741,"[5, 12, 4, 4, 8]",33,1302,286,96264,75.46596097965961,3741,8,914
742,"[5, 12, 4, 5, 7]",33,1171,365,90342,77.92860107928601,3731,6,840
743,"[5, 12, 4, 6, 6]",33,1127,378,100608,75.36322125363222,3799,3,911
744,"[5, 12, 4, 7, 5]",33,1192,444,86082,72.32150269821503,3555,7,752
745,"[5, 12, 5, 4, 7]",33,1177,374,27696,81.75695309256953,3775,1,518
746,"[5, 12, 5, 5, 6]",33,940,440,39864,75.65068493150685,3853,1,628
747,"[5, 12, 5, 6, 5]",33,787,456,33984,73.4236197592362,3939,0,566
748,"[5, 12, 6, 4, 6]",33,1076,412,28596,79.78206724782068,3875,8,466
749,"[5, 12, 6, 5, 5]",33,674,518,24312,74.906600249066,4086,0,432
750,"[5, 12, 7, 4, 5]",33,1003,477,20904,79.40846824408469,3836,18,298
751,"[5, 13, 4, 4, 7]",33,1224,319,83388,79.0390203403902,3699,4,830
752,"[5, 13, 4, 5, 6]",33,1157,425,83652,76.40722291407222,3607,8,784
753,"[5, 13, 4, 6, 5]",33,1190,480,95520,75.70672478206724,3650,3,858
754,"[5, 13, 5, 4, 6]",33,1194,455,42396,80.11000415110004,3707,0,664
755,"[5, 13, 5, 5, 5]",33,1057,437,38916,79.21647986716481,3762,0,601
756,"[5, 13, 6, 4, 5]",33,1143,503,24222,79.21025321710253,3662,6,425
757,"[5, 14, 4, 4, 6]",33,1299,432,67896,78.9653383146534,3517,7,818
758,"[5, 14, 4, 5, 5]",33,1343,559,67830,79.69489414694894,3365,10,788
759,"[5, 14, 5, 4, 5]",33,1006,487,31956,78.76297218762971,3716,1,571
760,"[5, 15, 4, 4, 5]",33,1274,523,117156,77.70651722706518,3476,34,807
761,"[6, 4, 4, 7, 12]",33,1642,94,109068,69.82772934827729,3586,39,921
762,"[6, 4, 4, 8, 11]",33,1513,166,81282,68.83561643835617,3667,10,859
763,"[6, 4, 4, 9, 10]",33,1604,128,118758,66.69364881693649,3613,49,835
764,"[6, 4, 4, 10, 9]",33,1594,237,142002,66.697799916978,3440,46,904
765,"[6, 4, 4, 11, 8]",33,1531,345,103392,65.39643005396431,3468,16,883
766,"[6, 4, 4, 12, 7]",33,1557,358,138324,62.39207139892071,3405,41,904
767,"[6, 4, 4, 13, 6]",33,1374,386,99732,59.33478621834786,3466,27,798
768,"[6, 4, 4, 14, 5]",33,1543,426,114750,56.43628061436281,3255,37,859
769,"[6, 4, 5, 6, 12]",33,1416,116,56850,72.00186799501867,3784,39,595
770,"[6, 4, 5, 7, 11]",33,1246,125,52218,70.00622665006226,3869,10,660
771,"[6, 4, 5, 8, 10]",33,1223,164,57342,64.78518057285181,3817,25,616
772,"[6, 4, 5, 9, 9]",33,1296,209,41694,67.55707762557077,3655,20,561
773,"[6, 4, 5, 10, 8]",33,1348,283,44262,66.93233706932337,3683,22,575
774,"[6, 4, 5, 11, 7]",33,1278,316,47202,64.26629306766293,3644,23,559
775,"[6, 4, 5, 12, 6]",33,1187,347,40692,62.65255292652553,3818,1,614
776,"[6, 4, 5, 13, 5]",33,1194,452,50124,57.995018679950185,3668,12,653
777,"[6, 4, 6, 5, 12]",33,1283,110,38736,71.17579908675799,3863,41,397
778,"[6, 4, 6, 6, 11]",33,1135,96,30402,71.7258198422582,4018,13,457
779,"[6, 4, 6, 7, 10]",33,1195,172,32574,72.73557492735576,3953,24,377
780,"[6, 4, 6, 8, 9]",33,1042,195,29856,66.3854296388543,3921,9,399
781,"[6, 4, 6, 9, 8]",33,958,262,33816,65.3870900788709,4036,19,415
782,"[6, 4, 6, 10, 7]",33,1210,330,41490,64.08260689082607,3805,46,402
783,"[6, 4, 6, 11, 6]",33,1211,394,46884,61.010792860107934,3715,57,427
784,"[6, 4, 6, 12, 5]",33,1108,464,28884,58.74429223744292,3766,17,407
785,"[6, 4, 7, 4, 12]",33,1020,74,21018,69.74159402241594,4246,4,332
786,"[6, 4, 7, 5, 11]",33,1035,125,31392,70.53445413034454,4092,31,320
787,"[6, 4, 7, 6, 10]",33,1030,168,27612,71.40099626400996,3975,41,182
788,"[6, 4, 7, 7, 9]",33,985,266,31368,69.74574512245745,4096,34,291
789,"[6, 4, 7, 8, 8]",33,1033,245,25086,69.9906600249066,4169,19,337
790,"[6, 4, 7, 9, 7]",33,890,354,25218,66.72478206724783,4126,26,276
791,"[6, 4, 7, 10, 6]",33,1010,413,36222,64.906600249066,3894,34,322
792,"[6, 4, 7, 11, 5]",33,990,529,31542,60.802200083021994,3760,45,245
793,"[6, 4, 8, 4, 11]",33,825,105,11874,69.49356579493566,4273,1,230
794,"[6, 4, 8, 5, 10]",33,887,162,24432,70.14425072644251,4261,23,228
795,"[6, 4, 8, 6, 9]",33,975,191,31068,68.28352013283519,4072,39,175
796,"[6, 4, 8, 7, 8]",33,947,250,27516,68.48173515981735,4179,32,202
797,"[6, 4, 8, 8, 7]",33,932,374,28416,66.27542548775426,4018,43,168
798,"[6, 4, 8, 9, 6]",33,852,401,16392,64.28808634288087,4180,6,216
799,"[6, 4, 8, 10, 5]",33,854,470,22104,59.96471564964716,3959,32,133
800,"[6, 4, 9, 4, 10]",33,887,184,20910,68.95184723951847,4336,22,150
801,"[6, 4, 9, 5, 9]",33,762,243,15606,67.65462847654629,4234,12,134
802,"[6, 4, 9, 6, 8]",33,1093,268,31962,68.44852635948526,4074,52,121
803,"[6, 4, 9, 7, 7]",33,697,331,15012,64.08779576587796,4114,19,81
804,"[6, 4, 9, 8, 6]",33,933,404,25638,64.68659194686592,4023,44,93
805,"[6, 4, 9, 9, 5]",33,837,472,22218,61.0450394354504,4009,33,96
806,"[6, 4, 10, 4, 9]",33,910,191,23172,66.51100041511,4170,33,98
807,"[6, 4, 10, 5, 8]",33,788,293,12048,66.47260273972603,4226,10,79
808,"[6, 4, 10, 6, 7]",33,763,347,16944,64.39705271897053,4236,20,88
809,"[6, 4, 10, 7, 6]",33,716,378,9378,65.54690743046908,4277,4,100
810,"[6, 4, 10, 8, 5]",33,836,502,27312,63.884391863843916,4104,46,65
811,"[6, 4, 11, 4, 8]",33,764,296,13632,66.80157741801578,4330,17,69
812,"[6, 4, 11, 5, 7]",33,724,333,9792,65.84267330842674,4141,7,82
813,"[6, 4, 11, 6, 6]",33,724,434,12930,64.72810294728103,4208,14,68
814,"[6, 4, 11, 7, 5]",33,708,510,13584,63.13511830635118,4116,16,81
815,"[6, 4, 12, 4, 7]",33,960,384,25608,64.29950186799502,4040,43,77
816,"[6, 4, 12, 5, 6]",33,871,437,26016,66.23183893731839,4011,40,62
817,"[6, 4, 12, 6, 5]",33,825,459,25416,60.62370278123703,4052,45,52
818,"[6, 4, 13, 4, 6]",33,808,419,15276,61.954130344541305,4002,21,60
819,"[6, 4, 13, 5, 5]",33,867,428,19992,58.98298048982981,3880,27,65
820,"[6, 4, 14, 4, 5]",33,748,453,19032,59.55375674553757,3932,24,69
821,"[6, 5, 4, 6, 12]",33,1447,89,88830,71.85969281859693,3831,10,923
822,"[6, 5, 4, 7, 11]",33,1682,148,115872,72.59443752594437,3475,48,883
823,"[6, 5, 4, 8, 10]",33,1508,174,84966,69.48318804483188,3565,39,784
824,"[6, 5, 4, 9, 9]",33,1593,211,93864,70.16396845163968,3577,28,925
825,"[6, 5, 4, 10, 8]",33,1636,315,113970,66.12702366127023,3339,54,858
826,"[6, 5, 4, 11, 7]",33,1628,342,121500,62.45537567455376,3293,53,863
827,"[6, 5, 4, 12, 6]",33,1337,404,70236,59.93150684931506,3552,13,802
828,"[6, 5, 4, 13, 5]",33,1446,542,80766,60.12972187629722,3343,42,820
829,"[6, 5, 5, 5, 12]",33,1075,73,30438,70.51888750518887,4031,1,574
830,"[6, 5, 5, 6, 11]",33,1301,131,55950,71.75280199252802,3932,34,601
831,"[6, 5, 5, 7, 10]",33,1070,150,39096,69.06911581569116,4012,0,614
832,"[6, 5, 5, 8, 9]",33,1268,194,51960,67.98775425487754,3771,18,652
833,"[6, 5, 5, 9, 8]",33,1040,287,31872,66.91158156911582,3992,0,601
834,"[6, 5, 5, 10, 7]",33,1244,334,45522,65.29161477791615,3769,21,596
835,"[6, 5, 5, 11, 6]",33,1092,390,38982,62.911996679119966,3725,11,557
836,"[6, 5, 5, 12, 5]",33,1223,479,43974,60.848899958489,3541,22,548
837,"[6, 5, 6, 4, 12]",33,1088,101,23004,74.11789124117891,4150,0,461
838,"[6, 5, 6, 5, 11]",33,1110,93,31788,72.23744292237443,4056,4,474
839,"[6, 5, 6, 6, 10]",33,1041,147,22728,73.65608136156081,4156,1,420
840,"[6, 5, 6, 7, 9]",33,1188,242,41538,73.40805313408053,3926,25,474
841,"[6, 5, 6, 8, 8]",33,1134,302,37104,67.97737650477377,3910,33,374
842,"[6, 5, 6, 9, 7]",33,966,350,23838,68.18493150684931,3973,11,372
843,"[6, 5, 6, 10, 6]",33,923,407,25344,63.81693648816936,3894,10,375
844,"[6, 5, 6, 11, 5]",33,1156,481,28680,59.98754669987547,3786,11,461
845,"[6, 5, 7, 4, 11]",33,1163,118,27606,72.93690327936903,4072,29,326
846,"[6, 5, 7, 5, 10]",33,904,167,19752,73.68617683686178,4216,7,294
847,"[6, 5, 7, 6, 9]",33,910,238,23136,69.8370693233707,4147,15,282
848,"[6, 5, 7, 7, 8]",33,910,268,20232,68.98090493980905,4141,14,249
849,"[6, 5, 7, 8, 7]",33,942,342,17136,68.76193441261934,3998,5,235
850,"[6, 5, 7, 9, 6]",33,954,409,19704,66.3574097135741,4076,9,298
851,"[6, 5, 7, 10, 5]",33,971,484,27096,64.41054379410544,3930,19,324
852,"[6, 5, 8, 4, 10]",33,1002,146,23490,72.88190120381901,4106,23,190
853,"[6, 5, 8, 5, 9]",33,831,224,15144,70.78144458281444,4316,14,174
854,"[6, 5, 8, 6, 8]",33,767,279,12048,68.44956413449565,4384,1,223
855,"[6, 5, 8, 7, 7]",33,668,352,10200,68.48692403486925,4393,4,201
856,"[6, 5, 8, 8, 6]",33,828,418,19752,66.19240348692404,4062,17,197
857,"[6, 5, 8, 9, 5]",33,848,489,21972,64.8931091739311,3935,31,155
858,"[6, 5, 9, 4, 9]",33,994,265,29166,72.47301784973018,3990,39,115
859,"[6, 5, 9, 5, 8]",33,634,246,7674,68.67164798671648,4402,1,160
860,"[6, 5, 9, 6, 7]",33,709,342,10554,65.96097965960979,4176,9,98
861,"[6, 5, 9, 7, 6]",33,733,390,15138,66.90535491905355,4193,11,160
862,"[6, 5, 9, 8, 5]",33,821,485,15144,66.44354503943545,4133,9,136
863,"[6, 5, 10, 4, 8]",33,959,295,21864,70.99211290992113,4216,24,116
864,"[6, 5, 10, 5, 7]",33,880,370,23646,68.25757575757576,4037,35,87
865,"[6, 5, 10, 6, 6]",33,821,395,20064,65.80427563304275,4082,25,91
866,"[6, 5, 10, 7, 5]",33,864,462,23190,64.90763802407638,4006,40,61
867,"[6, 5, 11, 4, 7]",33,755,353,16368,68.49626400996264,4330,16,125
868,"[6, 5, 11, 5, 6]",33,692,429,14208,64.78725612287256,4162,14,64
869,"[6, 5, 11, 6, 5]",33,827,484,19674,65.76691573266916,4022,25,78
870,"[6, 5, 12, 4, 6]",33,700,404,11712,63.739103362391035,4181,12,71
871,"[6, 5, 12, 5, 5]",33,692,505,14376,62.48235782482357,4137,15,53
872,"[6, 5, 13, 4, 5]",33,837,482,21000,62.287256122872556,3826,29,66
873,"[6, 6, 4, 5, 12]",33,1654,96,131160,76.04088833540888,3604,17,954
874,"[6, 6, 4, 6, 11]",33,1308,98,74160,70.62058945620589,3802,2,948
875,"[6, 6, 4, 7, 10]",33,1477,177,86088,72.45848899958489,3593,20,833
876,"[6, 6, 4, 8, 9]",33,1413,218,87840,70.8582399335824,3640,25,847
877,"[6, 6, 4, 9, 8]",33,1343,281,73878,69.06185139061851,3705,8,822
878,"[6, 6, 4, 10, 7]",33,1377,367,108894,64.5568700705687,3530,13,908
879,"[6, 6, 4, 11, 6]",33,1363,412,93714,64.64611872146119,3469,8,867
880,"[6, 6, 4, 12, 5]",33,1313,481,81216,61.37297633872977,3547,16,843
881,"[6, 6, 5, 4, 12]",33,1095,94,31080,72.2530095475301,4006,5,535
882,"[6, 6, 5, 5, 11]",33,1281,121,55104,73.68721461187214,3888,13,733
883,"[6, 6, 5, 6, 10]",33,1256,150,46914,73.52532171025322,3998,10,686
884,"[6, 6, 5, 7, 9]",33,1160,210,36876,71.63760896637609,3795,15,505
885,"[6, 6, 5, 8, 8]",33,1206,324,70926,68.59796596097965,3885,2,735
886,"[6, 6, 5, 9, 7]",33,1182,314,53682,67.59443752594437,3700,23,581
887,"[6, 6, 5, 10, 6]",33,1294,372,61152,66.54732254047323,3537,35,661
888,"[6, 6, 5, 11, 5]",33,1165,488,46032,63.38833540888336,3555,12,632
889,"[6, 6, 6, 4, 11]",33,1023,127,28002,73.89269406392694,4071,16,401
890,"[6, 6, 6, 5, 10]",33,1040,125,25008,72.83831465338315,4005,15,378
891,"[6, 6, 6, 6, 9]",33,985,213,21336,72.25612287256122,4261,6,411
892,"[6, 6, 6, 7, 8]",33,979,243,26430,72.35367372353674,4075,13,392
893,"[6, 6, 6, 8, 7]",33,926,312,27936,69.49875466998755,4081,4,479
894,"[6, 6, 6, 9, 6]",33,918,426,23976,67.38895807388958,3920,8,398
895,"[6, 6, 6, 10, 5]",33,1061,446,36102,67.30074719800747,3759,15,461
896,"[6, 6, 7, 4, 10]",33,912,199,25806,72.10460772104608,4176,11,379
897,"[6, 6, 7, 5, 9]",33,1072,214,26178,74.17808219178083,4125,17,319
898,"[6, 6, 7, 6, 8]",33,877,285,20280,72.65151515151516,4107,11,325
899,"[6, 6, 7, 7, 7]",33,851,331,17604,70.78559568285596,4134,5,271
900,"[6, 6, 7, 8, 6]",33,888,391,20682,67.406600249066,4159,3,309
901,"[6, 6, 7, 9, 5]",33,721,456,14418,65.98069738480697,4072,6,248
902,"[6, 6, 8, 4, 9]",33,1090,223,30642,75.20340390203404,4024,41,234
903,"[6, 6, 8, 5, 8]",33,728,316,12192,71.21834786218348,4264,2,216
904,"[6, 6, 8, 6, 7]",33,782,322,17514,71.64383561643835,4280,16,204
905,"[6, 6, 8, 7, 6]",33,943,390,28056,67.56849315068493,3913,47,154
906,"[6, 6, 8, 8, 5]",33,594,511,8394,64.6035699460357,4169,5,124
907,"[6, 6, 9, 4, 8]",33,701,312,9144,71.94375259443753,4244,1,149
908,"[6, 6, 9, 5, 7]",33,629,309,9744,69.04524699045247,4319,4,124
909,"[6, 6, 9, 6, 6]",33,782,438,18876,69.7851805728518,4020,21,128
910,"[6, 6, 9, 7, 5]",33,580,504,7632,64.33271066832711,4198,5,72
911,"[6, 6, 10, 4, 7]",33,697,352,14448,66.4134495641345,4278,16,95
912,"[6, 6, 10, 5, 6]",33,741,380,15312,68.82835201328352,4240,15,121
913,"[6, 6, 10, 6, 5]",33,713,488,13794,68.6799501867995,4159,8,120
914,"[6, 6, 11, 4, 6]",33,760,402,12672,67.05375674553757,4216,7,81
915,"[6, 6, 11, 5, 5]",33,817,491,30504,67.53632212536323,4062,41,85
916,"[6, 6, 12, 4, 5]",33,595,453,7680,63.42465753424658,4215,4,67
917,"[6, 7, 4, 4, 12]",33,1464,85,103434,74.86508924865089,3777,21,986
918,"[6, 7, 4, 5, 11]",33,1637,139,122022,75.58011623080117,3547,28,975
919,"[6, 7, 4, 6, 10]",33,1478,183,116088,74.18223329182233,3620,34,871
920,"[6, 7, 4, 7, 9]",33,1483,226,173952,72.09526774595267,3638,48,1023
921,"[6, 7, 4, 8, 8]",33,1298,343,90378,69.30157741801577,3700,13,880
922,"[6, 7, 4, 9, 7]",33,1424,378,69978,70.59049398090494,3474,20,777
923,"[6, 7, 4, 10, 6]",33,1356,476,148836,67.13781652137817,3533,21,1000
924,"[6, 7, 4, 11, 5]",33,1401,464,95610,67.65255292652553,3405,21,834
925,"[6, 7, 5, 4, 11]",33,1200,146,33168,74.84433374844333,4064,1,580
