,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
40,"[4, 4, 9, 5, 16]",[38],964,507,20052,74.31236481614997,4697,22,127
41,"[4, 4, 9, 6, 15]",[38],858,480,18288,75.15140591204037,4845,22,134
42,"[4, 4, 9, 7, 14]",[38],980,647,27636,72.14852198990627,4456,38,135
43,"[4, 4, 9, 8, 13]",[38],1032,689,25752,71.9466474405191,4582,40,122
44,"[4, 4, 9, 9, 12]",[38],832,736,14340,70.02343186733958,4646,16,125
45,"[4, 4, 9, 10, 11]",[38],918,853,11934,66.80966113914924,4437,8,114
46,"[4, 4, 9, 11, 10]",[38],891,897,20064,63.62022350396539,4414,28,98
47,"[4, 4, 10, 4, 16]",[38],1173,451,23850,75.80118961788031,4514,37,90
48,"[4, 4, 10, 5, 15]",[38],1047,570,31818,76.13013698630137,4697,51,119
49,"[4, 4, 10, 6, 14]",[38],872,667,11850,74.92970439798125,4765,10,99
50,"[4, 4, 10, 7, 13]",[38],879,693,19200,72.53244412400865,4591,22,103
51,"[4, 4, 10, 8, 12]",[38],965,717,32982,68.89689978370585,4421,62,67
52,"[4, 4, 10, 9, 11]",[38],773,832,16092,69.05551550108146,4619,14,93
53,"[4, 4, 10, 10, 10]",[38],832,943,18426,64.58453496755587,4520,26,71
54,"[4, 4, 11, 4, 15]",[38],928,455,15762,72.97224224945926,4576,16,108
55,"[4, 4, 11, 5, 14]",[38],917,612,23064,73.08759913482335,4773,37,86
56,"[4, 4, 11, 6, 13]",[38],758,633,20988,69.21232876712328,4534,34,58
57,"[4, 4, 11, 7, 12]",[38],905,736,16584,69.27361211247296,4599,20,79
58,"[4, 4, 11, 8, 11]",[38],682,940,10224,67.8361571737563,4541,6,81
59,"[4, 4, 11, 9, 10]",[38],917,872,28410,65.69124008651767,4347,53,40
60,"[4, 4, 12, 4, 14]",[38],1056,583,30240,70.46052631578948,4493,57,54
61,"[4, 4, 12, 5, 13]",[38],948,623,21132,70.7471160778659,4682,29,77
62,"[4, 4, 12, 6, 12]",[38],767,798,13488,67.9893655371305,4550,14,55
63,"[4, 4, 12, 7, 11]",[38],811,947,18552,67.79109589041096,4452,30,60
64,"[4, 4, 12, 8, 10]",[38],989,943,30882,67.43150684931507,4398,53,53
65,"[4, 4, 13, 4, 13]",[38],938,787,24138,69.87743330930066,4504,34,74
66,"[4, 4, 13, 5, 12]",[38],889,721,17760,67.12058399423215,4454,21,63
67,"[4, 4, 13, 6, 11]",[38],794,774,9990,67.02775775054074,4570,12,50
68,"[4, 4, 13, 7, 10]",[38],852,886,20616,66.25901225666907,4391,29,62
69,"[4, 4, 14, 4, 12]",[38],885,749,13320,68.91222062004326,4620,6,107
70,"[4, 4, 14, 5, 11]",[38],933,829,22572,66.22927180966114,4469,34,63
71,"[4, 4, 14, 6, 10]",[38],960,940,21864,64.87202595529921,4315,36,51
72,"[4, 4, 15, 4, 11]",[38],1002,872,27996,65.13428262436915,4365,43,74
73,"[4, 4, 15, 5, 10]",[38],854,905,15546,64.85580389329488,4484,14,98
74,"[4, 5, 4, 8, 17]",[38],1545,389,150024,77.29812545061283,4185,12,1066
75,"[4, 5, 4, 9, 16]",[38],1405,407,82602,73.97801009372746,4253,13,847
76,"[4, 5, 4, 10, 15]",[38],1559,567,109692,75.36860129776495,4065,14,936
77,"[4, 5, 4, 11, 14]",[38],1609,635,76266,72.62797404470079,3991,21,807
78,"[4, 5, 4, 12, 13]",[38],1621,771,158322,70.62184571016581,3796,28,978
79,"[4, 5, 4, 13, 12]",[38],1507,743,85998,67.92718096611392,3966,21,854
80,"[4, 5, 4, 14, 11]",[38],1713,873,129426,64.22134102379235,3675,44,957
81,"[4, 5, 4, 15, 10]",[38],1688,886,138456,64.18799567411679,3705,46,966
82,"[4, 5, 5, 7, 17]",[38],1255,314,33702,77.81542898341745,4584,9,544
83,"[4, 5, 5, 8, 16]",[38],1489,408,72450,78.00829127613554,4351,45,611
84,"[4, 5, 5, 9, 15]",[38],1350,594,68580,77.95692141312185,4223,35,683
85,"[4, 5, 5, 10, 14]",[38],1232,642,44676,72.1133741888969,4152,16,606
86,"[4, 5, 5, 11, 13]",[38],1380,802,44832,70.33976207642394,4073,16,595
87,"[4, 5, 5, 12, 12]",[38],1193,730,45600,67.63067772170152,4186,12,596
88,"[4, 5, 5, 13, 11]",[38],1302,859,50466,66.96467195385725,4024,15,670
89,"[4, 5, 5, 14, 10]",[38],1412,912,52272,65.6966474405191,3855,40,575
90,"[4, 5, 6, 6, 17]",[38],1431,391,45990,80.74621485219899,4428,53,417
91,"[4, 5, 6, 7, 16]",[38],1302,512,33864,78.99242970439798,4433,33,372
92,"[4, 5, 6, 8, 15]",[38],1114,488,26112,75.901225666907,4545,2,437
93,"[4, 5, 6, 9, 14]",[38],1206,616,34722,74.01315789473685,4288,39,342
94,"[4, 5, 6, 10, 13]",[38],1237,676,36414,73.92844268204757,4371,38,387
95,"[4, 5, 6, 11, 12]",[38],1094,774,24564,69.05551550108146,4308,6,400
96,"[4, 5, 6, 12, 11]",[38],1033,838,26118,68.34174477289113,4392,8,391
97,"[4, 5, 6, 13, 10]",[38],1246,935,36480,66.65465032444125,3956,34,398
98,"[4, 5, 7, 5, 17]",[38],1060,341,22746,78.59769286229272,4718,10,310
99,"[4, 5, 7, 6, 16]",[38],977,478,13992,78.72025955299206,4717,0,320
100,"[4, 5, 7, 7, 15]",[38],988,536,20208,76.48792357606344,4665,8,296
101,"[4, 5, 7, 8, 14]",[38],936,542,23628,74.01766402307138,4545,27,247
102,"[4, 5, 7, 9, 13]",[38],1015,786,24738,72.52343186733958,4379,29,203
103,"[4, 5, 7, 10, 12]",[38],940,789,20292,71.35994953136266,4414,11,298
104,"[4, 5, 7, 11, 11]",[38],1051,872,21936,67.75865176640231,4403,19,295
105,"[4, 5, 7, 12, 10]",[38],1003,928,23376,65.57227829848594,4276,18,297
106,"[4, 5, 8, 4, 17]",[38],1070,400,29892,77.92988464311463,4794,40,186
107,"[4, 5, 8, 5, 16]",[38],1015,503,19860,79.08705839942321,4754,23,209
108,"[4, 5, 8, 6, 15]",[38],902,620,13056,78.02361211247296,4718,4,185
109,"[4, 5, 8, 7, 14]",[38],892,572,15690,75.18294881038213,4656,8,225
110,"[4, 5, 8, 8, 13]",[38],1047,635,23064,74.59174477289113,4451,30,198
111,"[4, 5, 8, 9, 12]",[38],943,716,13944,71.60508291276135,4467,9,175
112,"[4, 5, 8, 10, 11]",[38],810,736,15234,67.94881038211969,4602,9,200
113,"[4, 5, 8, 11, 10]",[38],857,909,21420,68.00108147080029,4357,22,169
114,"[4, 5, 9, 4, 16]",[38],825,472,12840,76.37707281903388,4825,5,138
115,"[4, 5, 9, 5, 15]",[38],982,546,18780,78.95638067772171,4695,13,232
116,"[4, 5, 9, 6, 14]",[38],712,699,8640,75.27217015140592,4792,3,124
117,"[4, 5, 9, 7, 13]",[38],925,658,15408,74.26730353280462,4570,19,132
118,"[4, 5, 9, 8, 12]",[38],983,750,23922,71.24279019466474,4485,33,159
119,"[4, 5, 9, 9, 11]",[38],970,850,17070,71.08417447728911,4451,15,131
120,"[4, 5, 9, 10, 10]",[38],909,939,20736,66.54199711607787,4288,29,117
121,"[4, 5, 10, 4, 15]",[38],1024,515,25800,76.78532804614275,4587,28,128
122,"[4, 5, 10, 5, 14]",[38],950,584,21510,74.26009372746935,4609,18,138
123,"[4, 5, 10, 6, 13]",[38],1009,704,19776,76.21395097332372,4596,19,120
124,"[4, 5, 10, 7, 12]",[38],713,843,9672,69.70800288392213,4681,12,74
125,"[4, 5, 10, 8, 11]",[38],770,878,18912,69.05641672674838,4496,20,115
126,"[4, 5, 10, 9, 10]",[38],919,969,23718,70.04055515501082,4384,42,76
127,"[4, 5, 11, 4, 14]",[38],898,651,15486,74.14113193943763,4435,11,100
128,"[4, 5, 11, 5, 13]",[38],897,732,23928,72.82534246575342,4558,29,102
129,"[4, 5, 11, 6, 12]",[38],937,816,20448,73.21467195385725,4515,27,90
130,"[4, 5, 11, 7, 11]",[38],866,924,15726,69.93601297764961,4425,18,70
131,"[4, 5, 11, 8, 10]",[38],625,963,7518,68.20565969718818,4635,2,70
132,"[4, 5, 12, 4, 13]",[38],1063,701,22968,73.83561643835617,4507,32,95
133,"[4, 5, 12, 5, 12]",[38],767,765,13872,70.8886085075703,4703,17,77
134,"[4, 5, 12, 6, 11]",[38],817,808,20748,70.02343186733958,4597,30,64
135,"[4, 5, 12, 7, 10]",[38],781,989,15264,67.51892573900504,4551,15,82
136,"[4, 5, 13, 4, 12]",[38],1030,753,24768,72.55317231434752,4428,36,106
137,"[4, 5, 13, 5, 11]",[38],545,850,4416,67.80461427541456,4663,0,62
138,"[4, 5, 13, 6, 10]",[38],945,895,32430,69.36463590483058,4351,56,66
139,"[4, 5, 14, 4, 11]",[38],897,905,23724,67.5892213410238,4418,23,103
140,"[4, 5, 14, 5, 10]",[38],925,948,23112,67.94971160778658,4339,33,64
141,"[4, 5, 15, 4, 10]",[38],868,880,16272,64.51604181687094,4395,7,86
142,"[4, 6, 4, 7, 17]",[38],1518,350,87210,79.65573179524152,4330,7,837
143,"[4, 6, 4, 8, 16]",[38],1535,581,99954,78.21557317952416,4111,28,920
144,"[4, 6, 4, 9, 15]",[38],1699,505,102192,75.21539293439076,3995,41,899
145,"[4, 6, 4, 10, 14]",[38],1375,549,81720,71.3914924297044,4068,26,768
146,"[4, 6, 4, 11, 13]",[38],1532,752,94464,71.5969718817592,3891,19,954
147,"[4, 6, 4, 12, 12]",[38],1472,859,94152,68.08669790915646,3927,21,845
148,"[4, 6, 4, 13, 11]",[38],1585,782,114810,67.31614996395098,3765,14,951
149,"[4, 6, 4, 14, 10]",[38],1577,875,116994,63.71485219899063,3687,23,935
150,"[4, 6, 5, 6, 17]",[38],1290,351,43320,79.10057678442682,4610,3,679
151,"[4, 6, 5, 7, 16]",[38],1291,595,42606,79.77829848594088,4323,11,587
152,"[4, 6, 5, 8, 15]",[38],1162,593,40998,76.92591925018024,4379,6,587
153,"[4, 6, 5, 9, 14]",[38],1320,643,48840,74.65933669790915,4282,15,625
154,"[4, 6, 5, 10, 13]",[38],1235,580,53118,72.45133381398702,4332,0,725
155,"[4, 6, 5, 11, 12]",[38],1211,677,41178,69.63320115356886,4217,9,641
156,"[4, 6, 5, 12, 11]",[38],1426,871,71814,69.85940879596251,3995,11,794
157,"[4, 6, 5, 13, 10]",[38],1295,910,35082,64.97656813266042,3983,23,478
158,"[4, 6, 6, 5, 17]",[38],1138,382,25188,81.69610670511896,4727,7,428
159,"[4, 6, 6, 6, 16]",[38],1037,423,29490,79.71341023792358,4546,18,379
160,"[4, 6, 6, 7, 15]",[38],1188,558,34050,78.76622206200432,4423,28,425
161,"[4, 6, 6, 8, 14]",[38],1135,686,34116,76.60057678442682,4380,33,373
162,"[4, 6, 6, 9, 13]",[38],1231,717,36018,76.05894015861571,4160,34,357
163,"[4, 6, 6, 10, 12]",[38],1061,773,29700,71.32930785868781,4453,15,379
164,"[4, 6, 6, 11, 11]",[38],1259,878,32280,72.04307858687815,4081,15,420
165,"[4, 6, 6, 12, 10]",[38],1089,833,31752,65.5028839221341,4247,22,427
166,"[4, 6, 7, 4, 17]",[38],1410,406,36024,82.49008651766403,4524,23,348
167,"[4, 6, 7, 5, 16]",[38],1147,503,26376,81.4293439077145,4594,20,312
168,"[4, 6, 7, 6, 15]",[38],1032,507,21522,79.21773612112473,4577,20,261
169,"[4, 6, 7, 7, 14]",[38],946,612,22524,75.65068493150685,4510,25,234
170,"[4, 6, 7, 8, 13]",[38],926,740,17484,75.17033165104542,4557,0,284
171,"[4, 6, 7, 9, 12]",[38],1160,707,29454,74.86031002162942,4457,30,321
172,"[4, 6, 7, 10, 11]",[38],1261,854,29826,72.92627974044701,4173,23,299
173,"[4, 6, 7, 11, 10]",[38],906,967,20238,68.00739005046864,4360,13,273
174,"[4, 6, 8, 4, 16]",[38],1084,503,23982,80.89041095890411,4685,24,209
175,"[4, 6, 8, 5, 15]",[38],824,550,11208,77.95331651045421,4804,3,157
176,"[4, 6, 8, 6, 14]",[38],887,622,19944,77.97494592645998,4715,30,138
177,"[4, 6, 8, 7, 13]",[38],897,693,17784,75.79307858687815,4645,19,187
178,"[4, 6, 8, 8, 12]",[38],819,809,16020,72.80461427541456,4554,14,225
179,"[4, 6, 8, 9, 11]",[38],876,873,17796,72.72981254506128,4565,14,167
180,"[4, 6, 8, 10, 10]",[38],926,894,16056,71.38428262436915,4468,12,172
181,"[4, 6, 9, 4, 15]",[38],1059,587,29334,77.94160057678442,4607,43,134
182,"[4, 6, 9, 5, 14]",[38],1089,627,27312,76.64293439077144,4524,43,124
183,"[4, 6, 9, 6, 13]",[38],632,749,8328,74.72782984859408,4776,1,139
184,"[4, 6, 9, 7, 12]",[38],788,778,9888,73.36968276856524,4726,6,116
185,"[4, 6, 9, 8, 11]",[38],885,791,23712,72.48377793799567,4482,34,116
186,"[4, 6, 9, 9, 10]",[38],951,886,20616,70.84174477289113,4324,29,119
187,"[4, 6, 10, 4, 14]",[38],947,599,18624,75.92285508291276,4695,16,154
188,"[4, 6, 10, 5, 13]",[38],831,597,13848,74.38446286950253,4697,16,81
189,"[4, 6, 10, 6, 12]",[38],950,683,19284,73.97891131939438,4535,23,86
190,"[4, 6, 10, 7, 11]",[38],764,782,13416,71.8033525594809,4560,12,96
191,"[4, 6, 10, 8, 10]",[38],890,877,14208,69.9477289113194,4366,11,101
192,"[4, 6, 11, 4, 13]",[38],1139,643,35106,74.91258111031001,4262,64,76
193,"[4, 6, 11, 5, 12]",[38],897,660,18360,73.61031002162942,4609,19,103
194,"[4, 6, 11, 6, 11]",[38],814,833,13128,71.51225666906994,4498,13,90
195,"[4, 6, 11, 7, 10]",[38],738,993,9744,70.05587599134824,4638,0,101
196,"[4, 6, 12, 4, 12]",[38],947,759,16992,73.08759913482335,4468,10,128
197,"[4, 6, 12, 5, 11]",[38],828,879,13806,70.10544340302812,4411,14,77
198,"[4, 6, 12, 6, 10]",[38],893,916,21600,69.94502523431866,4433,37,47
199,"[4, 6, 13, 4, 11]",[38],873,836,21252,70.41906993511175,4455,20,100
200,"[4, 6, 13, 5, 10]",[38],858,949,13560,70.43439077144917,4412,15,74
201,"[4, 6, 14, 4, 10]",[38],778,942,13776,69.38266041816871,4614,10,100
202,"[4, 7, 4, 6, 17]",[38],1547,444,105546,81.45277577505408,4188,25,901
203,"[4, 7, 4, 7, 16]",[38],1369,528,86244,78.19033886085076,4216,15,864
204,"[4, 7, 4, 8, 15]",[38],1531,587,127398,78.00018024513338,4218,22,1009
205,"[4, 7, 4, 9, 14]",[38],1607,611,126144,73.00378514780101,4020,47,950
206,"[4, 7, 4, 10, 13]",[38],1639,648,107052,74.12851478010094,3874,39,896
207,"[4, 7, 4, 11, 12]",[38],1574,723,126366,71.83850036049026,3876,17,994
208,"[4, 7, 4, 12, 11]",[38],1303,826,82968,68.67790194664744,4013,5,839
209,"[4, 7, 4, 13, 10]",[38],1532,935,98004,69.64852198990627,3745,8,877
210,"[4, 7, 5, 5, 17]",[38],1377,420,41508,82.7054794520548,4307,11,571
211,"[4, 7, 5, 6, 16]",[38],1200,515,36774,81.28064167267483,4512,5,580
212,"[4, 7, 5, 7, 15]",[38],1263,584,57894,78.26514059120404,4266,31,605
213,"[4, 7, 5, 8, 14]",[38],994,601,39342,75.65338860850757,4509,0,601
214,"[4, 7, 5, 9, 13]",[38],1149,701,42744,74.81344628695025,4317,8,611
215,"[4, 7, 5, 10, 12]",[38],1338,785,47508,73.66528478731075,4203,14,687
216,"[4, 7, 5, 11, 11]",[38],1215,859,41850,69.4835976928623,4122,10,598
217,"[4, 7, 5, 12, 10]",[38],1128,999,42294,68.54001441961067,4076,8,592
218,"[4, 7, 6, 4, 17]",[38],1238,373,28134,81.85201874549387,4569,12,463
219,"[4, 7, 6, 5, 16]",[38],986,463,23328,81.12743330930064,4660,11,367
220,"[4, 7, 6, 6, 15]",[38],937,572,18954,78.71755587599135,4793,2,387
221,"[4, 7, 6, 7, 14]",[38],1013,561,27384,77.86770007209806,4583,6,462
222,"[4, 7, 6, 8, 13]",[38],1007,736,27474,77.81633020908436,4338,13,396
223,"[4, 7, 6, 9, 12]",[38],963,746,28908,72.90194664744052,4598,5,492
224,"[4, 7, 6, 10, 11]",[38],1042,877,31236,70.53893294881038,4213,20,405
225,"[4, 7, 6, 11, 10]",[38],1091,887,31032,70.69484498918528,4163,12,480
226,"[4, 7, 7, 4, 16]",[38],1099,447,22368,80.85706560922856,4512,18,268
227,"[4, 7, 7, 5, 15]",[38],1169,589,28560,82.60814708002884,4552,19,343
228,"[4, 7, 7, 6, 14]",[38],994,616,25224,78.11643835616438,4648,22,312
229,"[4, 7, 7, 7, 13]",[38],906,634,23856,77.16023792357606,4563,15,333
230,"[4, 7, 7, 8, 12]",[38],844,772,14184,74.97116077865897,4693,2,320
231,"[4, 7, 7, 9, 11]",[38],787,878,12012,73.54181687094449,4438,3,228
232,"[4, 7, 7, 10, 10]",[38],962,974,18024,71.87184571016583,4362,13,255
233,"[4, 7, 8, 4, 15]",[38],654,557,9396,77.67033165104542,4975,0,239
234,"[4, 7, 8, 5, 14]",[38],937,642,13416,79.75847152126893,4621,7,215
235,"[4, 7, 8, 6, 13]",[38],882,620,16428,77.47296322999279,4648,12,216
236,"[4, 7, 8, 7, 12]",[38],738,675,10056,74.74134823359769,4819,3,209
237,"[4, 7, 8, 8, 11]",[38],708,875,10200,72.1133741888969,4528,3,163
238,"[4, 7, 8, 9, 10]",[38],774,908,17712,71.38698630136986,4397,8,225
239,"[4, 7, 9, 4, 14]",[38],1052,618,24120,79.61607786589762,4542,23,188
240,"[4, 7, 9, 5, 13]",[38],792,684,10860,77.28280461427542,4672,3,125
241,"[4, 7, 9, 6, 12]",[38],944,835,24096,78.37418889689978,4625,26,155
242,"[4, 7, 9, 7, 11]",[38],814,894,13848,76.26081470800288,4528,10,132
243,"[4, 7, 9, 8, 10]",[38],662,862,7512,70.27487382840664,4619,2,127
244,"[4, 7, 10, 4, 13]",[38],839,688,12510,75.5019826964672,4639,9,128
245,"[4, 7, 10, 5, 12]",[38],757,780,8568,74.98197548666185,4787,2,94
246,"[4, 7, 10, 6, 11]",[38],678,816,13122,74.09336697909157,4816,12,89
247,"[4, 7, 10, 7, 10]",[38],681,973,10650,71.21755587599135,4527,7,88
248,"[4, 7, 11, 4, 12]",[38],888,833,16404,73.75720980533525,4528,10,106
249,"[4, 7, 11, 5, 11]",[38],921,842,17310,75.73269646719538,4386,15,113
250,"[4, 7, 11, 6, 10]",[38],671,974,9024,71.99891852919971,4539,1,87
251,"[4, 7, 12, 4, 11]",[38],1019,929,25752,73.55082912761355,4267,40,77
252,"[4, 7, 12, 5, 10]",[38],824,969,16464,72.6306777217015,4378,14,88
253,"[4, 7, 13, 4, 10]",[38],839,915,21402,69.42772170151406,4447,27,74
254,"[4, 8, 4, 5, 17]",[38],1483,418,79944,82.90825522710887,4229,8,860
255,"[4, 8, 4, 6, 16]",[38],1541,511,89778,83.21557317952414,4110,20,844
256,"[4, 8, 4, 7, 15]",[38],1506,533,87708,80.21809661139149,4105,6,882
257,"[4, 8, 4, 8, 14]",[38],1426,668,86250,77.60724585436193,4007,29,803
258,"[4, 8, 4, 9, 13]",[38],1211,641,64512,74.54037490987744,4204,0,807
259,"[4, 8, 4, 10, 12]",[38],1312,740,95658,73.3886085075703,4111,2,891
260,"[4, 8, 4, 11, 11]",[38],1473,848,77796,71.8439077144917,3841,10,829
261,"[4, 8, 4, 12, 10]",[38],1390,926,116676,68.84462869502524,3837,3,971
262,"[4, 8, 5, 4, 17]",[38],1286,426,38568,83.77253064167267,4463,3,638
263,"[4, 8, 5, 5, 16]",[38],1383,485,57654,82.3585075702956,4339,7,730
264,"[4, 8, 5, 6, 15]",[38],1342,586,58224,81.99981975486662,4381,17,694
265,"[4, 8, 5, 7, 14]",[38],1110,686,37236,80.71467195385725,4513,2,617
266,"[4, 8, 5, 8, 13]",[38],1438,633,65016,78.21196827685652,4123,24,694
267,"[4, 8, 5, 9, 12]",[38],1361,799,49074,77.71359048305696,4033,13,681
268,"[4, 8, 5, 10, 11]",[38],1243,827,40560,71.8817591925018,4152,4,641
269,"[4, 8, 5, 11, 10]",[38],1167,937,37392,69.15825522710887,4165,8,571
270,"[4, 8, 6, 4, 16]",[38],1153,506,33024,82.35760634462869,4560,20,485
271,"[4, 8, 6, 5, 15]",[38],1224,530,32940,82.1133741888969,4439,25,421
272,"[4, 8, 6, 6, 14]",[38],1041,599,20802,79.25829127613554,4445,5,376
273,"[4, 8, 6, 7, 13]",[38],886,697,20820,77.0863374188897,4587,5,393
274,"[4, 8, 6, 8, 12]",[38],1032,770,22104,77.577505407354,4413,6,383
275,"[4, 8, 6, 9, 11]",[38],989,808,24360,74.00054073540015,4227,7,401
276,"[4, 8, 6, 10, 10]",[38],926,893,22230,72.10165825522711,4254,3,436
277,"[4, 8, 7, 4, 15]",[38],1185,584,27162,82.93889689978371,4581,17,340
278,"[4, 8, 7, 5, 14]",[38],740,669,9096,78.48864455659698,4741,1,212
279,"[4, 8, 7, 6, 13]",[38],902,713,14058,77.17555875991349,4555,5,248
280,"[4, 8, 7, 7, 12]",[38],790,837,14346,77.7189978370584,4658,5,287
281,"[4, 8, 7, 8, 11]",[38],903,903,17670,75.7624369142033,4531,6,289
282,"[4, 8, 7, 9, 10]",[38],841,911,19308,71.27343186733958,4470,9,287
283,"[4, 8, 8, 4, 14]",[38],1035,584,19224,80.18655371304975,4659,13,211
284,"[4, 8, 8, 5, 13]",[38],678,615,7116,76.68979812545061,4799,0,154
285,"[4, 8, 8, 6, 12]",[38],800,722,13584,78.09480894015861,4686,3,202
286,"[4, 8, 8, 7, 11]",[38],673,837,8172,77.2431506849315,4639,0,150
287,"[4, 8, 8, 8, 10]",[38],800,889,15936,71.82227829848594,4537,13,180
288,"[4, 8, 9, 4, 13]",[38],888,681,14472,78.28136265320836,4645,11,141
289,"[4, 8, 9, 5, 12]",[38],796,784,11232,77.62797404470079,4610,4,154
290,"[4, 8, 9, 6, 11]",[38],789,922,13386,75.1414924297044,4493,8,142
291,"[4, 8, 9, 7, 10]",[38],678,891,15738,72.47927180966114,4638,19,117
292,"[4, 8, 10, 4, 12]",[38],691,677,10434,76.2878514780101,4709,4,121
293,"[4, 8, 10, 5, 11]",[38],785,825,19452,75.28658976207643,4488,26,101
294,"[4, 8, 10, 6, 10]",[38],888,960,12804,75.38211968276856,4371,7,110
295,"[4, 8, 11, 4, 11]",[38],608,903,8040,73.30569574621485,4855,1,123
296,"[4, 8, 11, 5, 10]",[38],679,930,7416,73.32101658255226,4602,2,89
297,"[4, 8, 12, 4, 10]",[38],579,891,6336,71.68619322278299,4589,0,82
298,"[4, 9, 4, 4, 17]",[38],1655,330,80940,83.88067772170152,4147,22,841
299,"[4, 9, 4, 5, 16]",[38],1528,473,102510,82.693763518385,4107,26,958
300,"[4, 9, 4, 6, 15]",[38],1407,587,101448,81.05894015861573,4356,9,926
301,"[4, 9, 4, 7, 14]",[38],1234,650,61506,80.28208363374189,4224,0,756
302,"[4, 9, 4, 8, 13]",[38],1260,705,64080,77.59552992069214,4125,4,768
303,"[4, 9, 4, 9, 12]",[38],1578,772,95496,77.8857245854362,3993,49,872
304,"[4, 9, 4, 10, 11]",[38],1455,848,90498,73.90951694304255,3765,25,798
305,"[4, 9, 4, 11, 10]",[38],1282,906,70170,71.33111031002163,3980,2,796
306,"[4, 9, 5, 4, 16]",[38],1424,493,52344,84.79001441961067,4368,9,757
307,"[4, 9, 5, 5, 15]",[38],1304,512,45240,83.21917808219177,4326,11,642
308,"[4, 9, 5, 6, 14]",[38],1109,539,47832,79.39978370583994,4439,1,687
309,"[4, 9, 5, 7, 13]",[38],1264,705,40128,78.98702235039654,4336,10,595
310,"[4, 9, 5, 8, 12]",[38],1176,787,54888,76.19592645998559,4437,1,776
311,"[4, 9, 5, 9, 11]",[38],1205,885,46992,76.63932948810383,4251,1,708
