,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
319,"[4, 9, 7, 4, 4]",28,1205,179,28038,78.17881604696673,3552,28,292
320,"[4, 9, 7, 5, 3]",28,913,182,16446,74.60494129158512,3747,6,282
321,"[4, 9, 7, 6, 2]",28,925,301,15912,74.1621819960861,3796,1,341
322,"[4, 9, 7, 7, 1]",28,761,385,12912,70.40239726027397,3699,3,224
323,"[4, 9, 7, 8, 0]",28,895,396,16332,69.49486301369862,3555,10,266
324,"[4, 9, 8, 4, 3]",28,950,236,18654,75.32167318982388,3691,9,207
325,"[4, 9, 8, 5, 2]",28,1057,290,19638,76.31727005870842,3698,20,211
326,"[4, 9, 8, 6, 1]",28,795,432,11100,72.3825831702544,3725,0,227
327,"[4, 9, 8, 7, 0]",28,663,457,9168,65.55283757338552,3690,1,160
328,"[4, 9, 9, 4, 2]",28,809,298,8244,72.90484344422701,3852,1,122
329,"[4, 9, 9, 5, 1]",28,532,364,7002,68.23874755381605,3832,1,125
330,"[4, 9, 9, 6, 0]",28,940,465,19782,70.28008806262231,3549,13,211
331,"[4, 9, 10, 4, 1]",28,802,424,14856,71.25122309197651,3858,7,148
332,"[4, 9, 10, 5, 0]",28,642,434,6696,66.64383561643835,3818,0,97
333,"[4, 9, 11, 4, 0]",28,685,465,8466,67.05234833659492,3663,2,100
334,"[4, 10, 4, 4, 6]",28,1523,60,144636,77.2211350293542,3317,25,1050
335,"[4, 10, 4, 5, 5]",28,1669,131,136818,79.65019569471625,3235,27,1056
336,"[4, 10, 4, 6, 4]",28,1418,178,130950,78.46012720156556,3208,18,975
337,"[4, 10, 4, 7, 3]",28,1242,235,94410,73.91756360078277,3366,2,922
338,"[4, 10, 4, 8, 2]",28,1229,280,65760,71.58757338551858,3333,0,831
339,"[4, 10, 4, 9, 1]",28,1467,340,76932,69.29916829745596,2963,12,821
340,"[4, 10, 4, 10, 0]",28,1564,427,111648,70.27641878669276,3001,19,968
341,"[4, 10, 5, 4, 5]",28,1465,87,49866,79.41046966731898,3296,5,740
342,"[4, 10, 5, 5, 4]",28,1014,111,43668,76.1472602739726,3578,1,627
343,"[4, 10, 5, 6, 3]",28,1260,223,57912,75.76320939334637,3460,28,646
344,"[4, 10, 5, 7, 2]",28,999,297,48210,70.83170254403132,3508,3,644
345,"[4, 10, 5, 8, 1]",28,1049,366,33600,68.27788649706457,3287,6,548
346,"[4, 10, 5, 9, 0]",28,984,494,39612,66.08365949119374,3460,0,622
347,"[4, 10, 6, 4, 4]",28,1024,178,22032,77.25171232876711,3716,0,441
348,"[4, 10, 6, 5, 3]",28,928,255,22566,75.46355185909981,3667,0,433
349,"[4, 10, 6, 6, 2]",28,1000,279,22344,74.89970645792565,3672,2,490
350,"[4, 10, 6, 7, 1]",28,1158,374,27864,76.22431506849315,3374,4,472
351,"[4, 10, 6, 8, 0]",28,966,462,29184,70.4182974559687,3559,0,567
352,"[4, 10, 7, 4, 3]",28,967,235,15966,77.41805283757338,3613,5,297
353,"[4, 10, 7, 5, 2]",28,823,278,14448,73.91389432485323,3696,1,292
354,"[4, 10, 7, 6, 1]",28,946,348,20388,73.75244618395304,3641,5,356
355,"[4, 10, 7, 7, 0]",28,882,426,16836,71.85665362035225,3545,5,268
356,"[4, 10, 8, 4, 2]",28,758,271,12312,72.33977495107632,3773,2,208
357,"[4, 10, 8, 5, 1]",28,837,349,10728,73.6839530332681,3755,1,220
358,"[4, 10, 8, 6, 0]",28,735,428,9642,71.92881604696673,3579,2,139
359,"[4, 10, 9, 4, 1]",28,811,353,15600,72.67490215264188,3698,14,160
360,"[4, 10, 9, 5, 0]",28,529,415,8736,67.75073385518591,3960,4,140
361,"[4, 10, 10, 4, 0]",28,730,437,11346,69.59148727984345,3665,6,120
362,"[4, 11, 4, 4, 5]",28,1433,104,111696,77.79965753424658,3150,25,892
363,"[4, 11, 4, 5, 4]",28,1274,213,100308,77.66756360078277,3401,13,906
364,"[4, 11, 4, 6, 3]",28,1288,226,86808,76.14481409001958,3280,14,852
365,"[4, 11, 4, 7, 2]",28,1269,288,87912,76.43835616438356,3358,5,918
366,"[4, 11, 4, 8, 1]",28,1458,366,115356,74.42147749510764,3012,9,938
367,"[4, 11, 4, 9, 0]",28,1430,396,96078,73.81482387475539,2964,17,872
368,"[4, 11, 5, 4, 4]",28,1156,186,37458,78.27054794520548,3502,0,634
369,"[4, 11, 5, 5, 3]",28,815,238,31866,69.41291585127202,3700,0,538
370,"[4, 11, 5, 6, 2]",28,995,325,33096,72.71893346379647,3536,4,536
371,"[4, 11, 5, 7, 1]",28,1096,362,50844,74.19275929549902,3457,1,692
372,"[4, 11, 5, 8, 0]",28,1361,454,56808,70.75587084148728,3056,16,750
373,"[4, 11, 6, 4, 3]",28,902,186,23784,73.74388454011742,3803,0,476
374,"[4, 11, 6, 5, 2]",28,1093,284,32112,77.7568493150685,3417,17,448
375,"[4, 11, 6, 6, 1]",28,1061,344,29424,74.60494129158512,3484,4,497
376,"[4, 11, 6, 7, 0]",28,921,462,21228,72.00831702544032,3594,2,429
377,"[4, 11, 7, 4, 2]",28,762,289,11832,74.21722113502935,3764,0,248
378,"[4, 11, 7, 5, 1]",28,872,354,15744,75.220156555773,3719,2,281
379,"[4, 11, 7, 6, 0]",28,863,420,17946,72.89261252446184,3589,5,321
380,"[4, 11, 8, 4, 1]",28,944,400,14988,77.17710371819962,3582,5,220
381,"[4, 11, 8, 5, 0]",28,646,425,8904,72.79231898238747,3730,3,167
382,"[4, 11, 9, 4, 0]",28,670,442,8040,70.44398238747553,3779,1,145
383,"[4, 12, 4, 4, 4]",28,1386,145,108420,76.72822896281801,3303,9,951
384,"[4, 12, 4, 5, 3]",28,1313,202,111624,73.6325831702544,3297,24,884
385,"[4, 12, 4, 6, 2]",28,1321,289,72450,75.06482387475538,3237,1,844
386,"[4, 12, 4, 7, 1]",28,1262,381,98304,73.28644814090019,3286,1,916
387,"[4, 12, 4, 8, 0]",28,1182,435,85110,71.08855185909981,3239,15,795
388,"[4, 12, 5, 4, 3]",28,1239,227,42276,81.34662426614481,3456,1,652
389,"[4, 12, 5, 5, 2]",28,1035,254,25920,77.58561643835617,3444,0,499
390,"[4, 12, 5, 6, 1]",28,987,409,42960,74.87402152641879,3498,1,649
391,"[4, 12, 5, 7, 0]",28,1054,423,45972,72.56482387475538,3334,3,648
392,"[4, 12, 6, 4, 2]",28,901,273,18096,77.87426614481409,3567,0,398
393,"[4, 12, 6, 5, 1]",28,906,378,28248,77.31531311154599,3615,3,443
394,"[4, 12, 6, 6, 0]",28,1064,455,29016,75.7204011741683,3275,10,410
395,"[4, 12, 7, 4, 1]",28,854,359,14544,75.89285714285714,3642,0,306
396,"[4, 12, 7, 5, 0]",28,922,455,18948,76.01027397260273,3529,4,303
397,"[4, 12, 8, 4, 0]",28,660,431,9012,72.12451076320939,3756,1,215
398,"[4, 13, 4, 4, 3]",28,1206,261,70872,76.97529354207437,3302,0,862
399,"[4, 13, 4, 5, 2]",28,1207,329,90306,74.93150684931507,3438,2,897
400,"[4, 13, 4, 6, 1]",28,1079,337,55746,73.64359099804305,3387,0,733
401,"[4, 13, 4, 7, 0]",28,1235,445,187686,73.00391389432485,3237,65,994
402,"[4, 13, 5, 4, 2]",28,993,317,41694,71.06409001956948,3661,0,638
403,"[4, 13, 5, 5, 1]",28,1252,363,51588,76.83219178082192,3441,6,742
404,"[4, 13, 5, 6, 0]",28,1088,445,39648,75.98825831702544,3325,7,610
405,"[4, 13, 6, 4, 1]",28,771,359,18336,75.33390410958904,3651,3,385
406,"[4, 13, 6, 5, 0]",28,876,439,20640,73.47235812133073,3630,0,437
407,"[4, 13, 7, 4, 0]",28,953,427,21000,77.42539138943249,3522,4,319
408,"[4, 14, 4, 4, 2]",28,1335,307,86838,80.62622309197651,3174,0,878
409,"[4, 14, 4, 5, 1]",28,1326,355,103320,74.14261252446184,3303,2,1032
410,"[4, 14, 4, 6, 0]",28,1167,434,67146,67.53791585127202,3280,0,839
411,"[4, 14, 5, 4, 1]",28,1153,385,38124,80.70450097847358,3385,1,673
412,"[4, 14, 5, 5, 0]",28,1002,431,53352,74.35909980430529,3435,0,780
413,"[4, 14, 6, 4, 0]",28,1062,460,29220,77.60029354207435,3414,13,411
414,"[4, 15, 4, 4, 1]",28,1460,354,129840,80.7436399217221,3042,27,965
415,"[4, 15, 4, 5, 0]",28,1006,526,46512,73.53106653620353,3280,0,701
416,"[4, 15, 5, 4, 0]",28,997,444,38622,74.21599804305283,3423,0,683
417,"[5, 4, 4, 8, 7]",28,1613,42,132858,66.92759295499022,3162,36,925
418,"[5, 4, 4, 9, 6]",28,1438,86,78630,64.57925636007828,3378,1,879
419,"[5, 4, 4, 10, 5]",28,1614,113,141168,63.343933463796475,3152,47,930
420,"[5, 4, 4, 11, 4]",28,1791,142,112938,62.49143835616439,2953,35,944
421,"[5, 4, 4, 12, 3]",28,1618,194,84174,59.918052837573384,2978,43,832
422,"[5, 4, 4, 13, 2]",28,1606,306,107790,55.54060665362035,3035,28,936
423,"[5, 4, 4, 14, 1]",28,1636,404,102024,53.44789628180039,2866,49,851
424,"[5, 4, 4, 15, 0]",28,1313,449,78612,49.6832191780822,3021,12,786
425,"[5, 4, 5, 7, 7]",28,1384,49,49224,69.22700587084148,3400,16,642
426,"[5, 4, 5, 8, 6]",28,1405,69,66510,66.46404109589041,3485,17,673
427,"[5, 4, 5, 9, 5]",28,1383,175,68136,65.67392367906066,3484,36,740
428,"[5, 4, 5, 10, 4]",28,1322,213,47682,65.23605675146771,3303,28,610
429,"[5, 4, 5, 11, 3]",28,1270,212,52236,62.09637964774951,3372,22,661
430,"[5, 4, 5, 12, 2]",28,1342,333,56310,59.593933463796475,3212,44,571
431,"[5, 4, 5, 13, 1]",28,1472,431,62838,57.81678082191781,3077,50,624
432,"[5, 4, 5, 14, 0]",28,1138,474,42780,49.28571428571429,3240,4,645
433,"[5, 4, 6, 6, 7]",28,1132,39,33702,66.42734833659492,3609,36,371
434,"[5, 4, 6, 7, 6]",28,1157,73,29940,67.93664383561644,3754,16,381
435,"[5, 4, 6, 8, 5]",28,1084,142,28656,65.80724070450098,3572,18,374
436,"[5, 4, 6, 9, 4]",28,1196,232,46236,63.894324853228966,3397,61,362
437,"[5, 4, 6, 10, 3]",28,1067,236,27324,60.28498043052838,3583,12,409
438,"[5, 4, 6, 11, 2]",28,1219,284,49890,60.029354207436405,3296,58,417
439,"[5, 4, 6, 12, 1]",28,1218,349,33336,60.47333659491194,3298,14,455
440,"[5, 4, 6, 13, 0]",28,1099,463,33378,50.858610567514674,3338,26,376
441,"[5, 4, 7, 5, 7]",28,1129,45,28560,68.02103718199609,3713,26,279
442,"[5, 4, 7, 6, 6]",28,1115,84,27840,69.2869373776908,3754,21,323
443,"[5, 4, 7, 7, 5]",28,995,122,30708,68.20939334637964,3711,35,294
444,"[5, 4, 7, 8, 4]",28,1251,157,35766,66.03595890410959,3445,46,269
445,"[5, 4, 7, 9, 3]",28,1075,208,33168,62.09637964774951,3569,37,290
446,"[5, 4, 7, 10, 2]",28,1189,275,39402,62.365459882583174,3436,46,307
447,"[5, 4, 7, 11, 1]",28,942,341,23832,57.09882583170255,3568,20,288
448,"[5, 4, 7, 12, 0]",28,1008,465,22584,54.918052837573384,3388,22,231
449,"[5, 4, 8, 4, 7]",28,1029,39,20286,68.71697651663405,3831,13,231
450,"[5, 4, 8, 5, 6]",28,957,78,23016,66.8309686888454,3800,24,196
451,"[5, 4, 8, 6, 5]",28,790,116,11352,66.08732876712328,3944,4,193
452,"[5, 4, 8, 7, 4]",28,895,151,22362,64.2722602739726,3761,29,157
453,"[5, 4, 8, 8, 3]",28,956,213,22344,65.81702544031312,3720,23,168
454,"[5, 4, 8, 9, 2]",28,947,294,22554,62.62230919765166,3676,20,202
455,"[5, 4, 8, 10, 1]",28,911,343,17784,58.639921722113506,3627,10,199
456,"[5, 4, 8, 11, 0]",28,994,438,31764,56.14236790606654,3460,50,162
457,"[5, 4, 9, 4, 6]",28,1047,94,33666,67.96966731898239,3686,56,131
458,"[5, 4, 9, 5, 5]",28,963,125,27216,69.07656555772994,3691,39,135
459,"[5, 4, 9, 6, 4]",28,716,190,17250,65.47945205479452,3960,22,128
460,"[5, 4, 9, 7, 3]",28,829,206,13968,63.189823874755376,3780,11,146
461,"[5, 4, 9, 8, 2]",28,966,281,23184,63.62646771037181,3611,36,120
462,"[5, 4, 9, 9, 1]",28,874,365,18618,59.95963796477495,3597,20,126
463,"[5, 4, 9, 10, 0]",28,928,429,20844,58.2791095890411,3541,27,110
464,"[5, 4, 10, 4, 5]",28,900,106,23814,65.47211350293543,3783,33,90
465,"[5, 4, 10, 5, 4]",28,922,153,26214,64.35909980430529,3727,42,88
466,"[5, 4, 10, 6, 3]",28,687,250,6432,64.20254403131116,4044,3,77
467,"[5, 4, 10, 7, 2]",28,868,306,21690,62.99902152641879,3674,33,82
468,"[5, 4, 10, 8, 1]",28,984,352,36492,60.80234833659491,3559,70,67
469,"[5, 4, 10, 9, 0]",28,828,427,18048,56.06164383561644,3565,33,47
470,"[5, 4, 11, 4, 4]",28,914,153,13410,64.05821917808218,3698,13,91
471,"[5, 4, 11, 5, 3]",28,874,233,20256,64.81531311154599,3811,25,80
472,"[5, 4, 11, 6, 2]",28,788,288,13206,61.60591976516634,3768,20,60
473,"[5, 4, 11, 7, 1]",28,708,342,9912,58.34271037181996,3713,9,60
474,"[5, 4, 11, 8, 0]",28,821,491,23124,57.32876712328767,3605,45,43
475,"[5, 4, 12, 4, 3]",28,1061,205,32808,64.00807240704502,3627,48,97
476,"[5, 4, 12, 5, 2]",28,954,292,24582,62.071917808219176,3603,39,62
477,"[5, 4, 12, 6, 1]",28,745,367,12936,56.276908023483365,3714,15,53
478,"[5, 4, 12, 7, 0]",28,778,467,13092,57.3679060665362,3652,17,53
479,"[5, 4, 13, 4, 2]",28,973,301,23688,60.55039138943249,3613,32,88
480,"[5, 4, 13, 5, 1]",28,815,365,16908,57.13062622309197,3559,19,64
481,"[5, 4, 13, 6, 0]",28,761,451,16350,55.54672211350293,3704,19,66
482,"[5, 4, 14, 4, 1]",28,978,339,25800,56.59491193737769,3571,47,54
483,"[5, 4, 14, 5, 0]",28,846,440,21696,55.0293542074364,3588,36,53
484,"[5, 4, 15, 4, 0]",28,919,420,22182,56.87133072407045,3561,35,61
485,"[5, 5, 4, 7, 7]",28,1641,52,143976,68.19471624266144,3245,51,939
486,"[5, 5, 4, 8, 6]",28,1441,100,64164,66.53131115459882,3221,7,755
487,"[5, 5, 4, 9, 5]",28,1607,103,90384,68.12866927592955,3278,9,856
488,"[5, 5, 4, 10, 4]",28,1349,181,68856,63.54696673189824,3318,4,822
489,"[5, 5, 4, 11, 3]",28,1573,213,85530,61.6328277886497,3012,35,850
490,"[5, 5, 4, 12, 2]",28,1488,243,81804,59.04231898238748,2980,18,806
491,"[5, 5, 4, 13, 1]",28,1532,374,90264,58.11276908023484,3038,23,858
492,"[5, 5, 4, 14, 0]",28,1503,431,112440,53.14946183953033,2905,50,824
493,"[5, 5, 5, 6, 7]",28,1264,25,41640,68.48091976516633,3403,12,571
494,"[5, 5, 5, 7, 6]",28,1080,67,32640,66.83708414872798,3478,16,475
495,"[5, 5, 5, 8, 5]",28,1105,114,42612,67.63820939334639,3478,20,571
496,"[5, 5, 5, 9, 4]",28,1404,189,55878,68.27421722113502,3367,24,662
497,"[5, 5, 5, 10, 3]",28,1332,224,39786,62.88772015655577,3248,17,579
498,"[5, 5, 5, 11, 2]",28,1127,264,46596,58.71086105675146,3395,2,633
499,"[5, 5, 5, 12, 1]",28,1172,317,58998,58.36472602739726,3284,14,655
500,"[5, 5, 5, 13, 0]",28,1217,456,40824,54.46428571428571,3169,15,628
501,"[5, 5, 6, 5, 7]",28,1132,47,30228,69.89114481409003,3619,7,463
502,"[5, 5, 6, 6, 6]",28,1114,77,20742,70.18224070450097,3725,10,346
503,"[5, 5, 6, 7, 5]",28,989,108,31254,66.06898238747554,3691,23,389
504,"[5, 5, 6, 8, 4]",28,1108,171,38928,68.01859099804305,3552,47,373
505,"[5, 5, 6, 9, 3]",28,1342,232,47472,66.68786692759295,3457,62,414
506,"[5, 5, 6, 10, 2]",28,1076,343,29520,61.38943248532289,3482,13,462
507,"[5, 5, 6, 11, 1]",28,1348,405,41040,62.99535225048923,3227,40,451
508,"[5, 5, 6, 12, 0]",28,1223,393,40584,55.94911937377691,3207,25,494
509,"[5, 5, 7, 4, 7]",28,1205,57,23040,72.80454990215264,3616,16,316
510,"[5, 5, 7, 5, 6]",28,1060,69,30282,69.84833659491194,3705,40,264
511,"[5, 5, 7, 6, 5]",28,1035,122,29472,71.86154598825831,3659,33,284
512,"[5, 5, 7, 7, 4]",28,1083,171,28662,68.9187866927593,3675,34,263
513,"[5, 5, 7, 8, 3]",28,903,231,26526,67.28595890410959,3801,20,304
514,"[5, 5, 7, 9, 2]",28,899,261,19272,61.9557240704501,3765,11,291
515,"[5, 5, 7, 10, 1]",28,879,349,22872,60.42196673189824,3530,15,306
516,"[5, 5, 7, 11, 0]",28,1079,428,27654,58.844178082191775,3377,34,215
517,"[5, 5, 8, 4, 6]",28,1183,126,39216,73.4858121330724,3699,55,224
518,"[5, 5, 8, 5, 5]",28,970,114,18432,70.47822896281801,3818,20,175
519,"[5, 5, 8, 6, 4]",28,870,167,22494,68.13723091976517,3815,23,195
520,"[5, 5, 8, 7, 3]",28,842,244,17214,66.58023483365949,3684,19,169
521,"[5, 5, 8, 8, 2]",28,845,275,13650,65.8023483365949,3776,5,218
522,"[5, 5, 8, 9, 1]",28,772,347,17424,60.99559686888454,3657,16,151
523,"[5, 5, 8, 10, 0]",28,858,463,12840,58.214285714285715,3592,9,151
524,"[5, 5, 9, 4, 5]",28,970,96,22812,69.44471624266146,3800,24,155
525,"[5, 5, 9, 5, 4]",28,901,167,19992,68.47235812133073,3812,29,94
526,"[5, 5, 9, 6, 3]",28,877,239,19374,65.58953033268102,3755,29,112
527,"[5, 5, 9, 7, 2]",28,690,288,12492,64.08268101761252,3793,15,92
528,"[5, 5, 9, 8, 1]",28,681,341,7224,61.64261252446184,3771,0,103
529,"[5, 5, 9, 9, 0]",28,758,456,19896,59.30528375733856,3728,30,79
530,"[5, 5, 10, 4, 4]",28,813,169,15960,66.71110567514677,3923,11,114
531,"[5, 5, 10, 5, 3]",28,870,217,22464,65.86594911937378,3756,33,95
532,"[5, 5, 10, 6, 2]",28,869,277,24642,63.94447162426614,3758,36,111
533,"[5, 5, 10, 7, 1]",28,916,392,17508,64.38845401174169,3579,23,81
534,"[5, 5, 10, 8, 0]",28,573,444,8004,57.397260273972606,3888,6,95
535,"[5, 5, 11, 4, 3]",28,927,218,23124,67.14163405088063,3679,22,106
536,"[5, 5, 11, 5, 2]",28,864,313,18564,65.37181996086106,3743,29,61
537,"[5, 5, 11, 6, 1]",28,683,328,17202,59.71501956947163,3735,22,55
538,"[5, 5, 11, 7, 0]",28,823,443,15786,58.067514677103716,3516,16,54
539,"[5, 5, 12, 4, 2]",28,630,289,6360,60.09295499021526,3954,4,68
540,"[5, 5, 12, 5, 1]",28,852,366,16848,60.36081213307241,3647,21,77
541,"[5, 5, 12, 6, 0]",28,816,456,17982,61.517857142857146,3657,22,74
542,"[5, 5, 13, 4, 1]",28,884,399,16914,60.16389432485323,3527,13,101
543,"[5, 5, 13, 5, 0]",28,777,467,17352,60.220156555772995,3680,12,94
544,"[5, 5, 14, 4, 0]",28,850,428,18144,55.59442270058709,3473,19,75
545,"[5, 6, 4, 6, 7]",28,1502,77,85356,73.97382583170254,3301,14,863
546,"[5, 6, 4, 7, 6]",28,1590,60,147552,71.00048923679061,3275,24,1032
547,"[5, 6, 4, 8, 5]",28,1501,118,90456,68.32558708414874,3187,16,825
548,"[5, 6, 4, 9, 4]",28,1424,181,76902,66.57167318982388,3158,15,760
549,"[5, 6, 4, 10, 3]",28,1327,241,90456,64.46061643835617,3250,11,890
550,"[5, 6, 4, 11, 2]",28,1619,314,95820,65.74486301369863,3052,29,934
551,"[5, 6, 4, 12, 1]",28,1557,397,139146,63.36839530332681,2986,59,855
552,"[5, 6, 4, 13, 0]",28,1349,464,77508,55.1834637964775,3019,7,828
553,"[5, 6, 5, 5, 7]",28,1282,43,53370,70.19202544031312,3443,16,662
554,"[5, 6, 5, 6, 6]",28,1257,77,51750,73.24730919765166,3490,13,632
555,"[5, 6, 5, 7, 5]",28,1259,98,39192,72.3899217221135,3411,15,566
556,"[5, 6, 5, 8, 4]",28,1366,162,50490,69.45450097847358,3287,41,536
557,"[5, 6, 5, 9, 3]",28,1226,264,56628,67.69447162426614,3377,9,656
558,"[5, 6, 5, 10, 2]",28,1059,291,38088,63.175146771037184,3521,3,624
559,"[5, 6, 5, 11, 1]",28,1292,363,65004,63.096868884540115,3259,16,696
560,"[5, 6, 5, 12, 0]",28,1269,412,47592,59.30528375733856,3146,14,667
561,"[5, 6, 6, 4, 7]",28,1160,32,32190,71.57411937377691,3580,9,481
562,"[5, 6, 6, 5, 6]",28,1394,78,47718,74.85934442270059,3422,45,464
563,"[5, 6, 6, 6, 5]",28,1055,119,26886,71.87255381604697,3646,8,428
564,"[5, 6, 6, 7, 4]",28,951,152,20136,67.58928571428572,3768,0,383
565,"[5, 6, 6, 8, 3]",28,1176,210,34128,68.86863992172212,3544,26,398
566,"[5, 6, 6, 9, 2]",28,1093,307,31518,66.87133072407046,3528,16,441
567,"[5, 6, 6, 10, 1]",28,1077,375,39906,64.6024951076321,3489,33,484
568,"[5, 6, 6, 11, 0]",28,1039,420,26904,62.858365949119374,3435,13,387
569,"[5, 6, 7, 4, 6]",28,893,91,17028,70.3461350293542,3800,1,277
570,"[5, 6, 7, 5, 5]",28,967,114,21672,71.3087084148728,3781,12,332
571,"[5, 6, 7, 6, 4]",28,1070,105,34848,72.36179060665361,3707,32,358
572,"[5, 6, 7, 7, 3]",28,1046,207,28992,72.66389432485323,3606,27,320
573,"[5, 6, 7, 8, 2]",28,818,300,16776,65.96746575342466,3802,6,265
574,"[5, 6, 7, 9, 1]",28,830,357,18330,63.03204500978473,3644,14,267
575,"[5, 6, 7, 10, 0]",28,1030,461,28644,62.74217221135029,3488,24,295
576,"[5, 6, 8, 4, 5]",28,990,119,19392,73.07607632093934,3758,11,217
577,"[5, 6, 8, 5, 4]",28,908,162,24864,69.41046966731899,3774,33,148
578,"[5, 6, 8, 6, 3]",28,871,234,15066,71.13625244618396,3756,17,156
579,"[5, 6, 8, 7, 2]",28,870,289,20688,66.1545988258317,3592,28,155
580,"[5, 6, 8, 8, 1]",28,834,378,17850,65.67636986301369,3656,17,192
581,"[5, 6, 8, 9, 0]",28,891,440,20490,61.64628180039139,3534,18,183
582,"[5, 6, 9, 4, 4]",28,808,166,13134,71.17172211350294,3908,4,165
583,"[5, 6, 9, 5, 3]",28,644,245,9294,68.40141878669276,3896,7,103
584,"[5, 6, 9, 6, 2]",28,744,311,12672,66.53008806262231,3862,7,122
585,"[5, 6, 9, 7, 1]",28,917,394,27168,65.76198630136987,3504,38,113
586,"[5, 6, 9, 8, 0]",28,530,428,3552,61.358855185909974,3902,0,91
587,"[5, 6, 10, 4, 3]",28,920,243,26328,69.04721135029355,3665,40,113
588,"[5, 6, 10, 5, 2]",28,983,281,22746,69.03008806262231,3600,29,122
589,"[5, 6, 10, 6, 1]",28,824,383,13848,64.51565557729941,3711,16,93
590,"[5, 6, 10, 7, 0]",28,709,433,19596,62.51590019569472,3695,23,78
591,"[5, 6, 11, 4, 2]",28,760,274,11538,64.96942270058709,3743,10,83
592,"[5, 6, 11, 5, 1]",28,678,379,8736,63.93224070450098,3796,6,67
593,"[5, 6, 11, 6, 0]",28,739,426,16008,61.538649706457925,3664,18,67
594,"[5, 6, 12, 4, 1]",28,838,324,19392,64.5584637964775,3784,22,72
595,"[5, 6, 12, 5, 0]",28,718,448,11568,61.24388454011742,3619,11,60
596,"[5, 6, 13, 4, 0]",28,954,440,22926,60.258072407045006,3510,33,62
597,"[5, 7, 4, 5, 7]",28,1533,36,109728,76.6108121330724,3278,16,898
598,"[5, 7, 4, 6, 6]",28,1405,78,108732,73.08708414872798,3299,16,905
599,"[5, 7, 4, 7, 5]",28,1272,116,60156,70.14677103718199,3374,0,758
600,"[5, 7, 4, 8, 4]",28,1601,173,130608,72.59907045009784,3042,34,925
601,"[5, 7, 4, 9, 3]",28,1588,244,155736,67.62720156555773,3227,27,1057
602,"[5, 7, 4, 10, 2]",28,1446,275,117228,66.03228962818004,3225,17,919
603,"[5, 7, 4, 11, 1]",28,1642,334,116658,63.31457925636008,2983,45,921
604,"[5, 7, 4, 12, 0]",28,1455,424,99912,60.54672211350294,3015,21,910
605,"[5, 7, 5, 4, 7]",28,1608,64,62658,76.13380626223092,3196,39,667
606,"[5, 7, 5, 5, 6]",28,1149,83,46728,75.05748532289628,3724,3,657
607,"[5, 7, 5, 6, 5]",28,1381,129,46884,76.22553816046967,3477,15,649
608,"[5, 7, 5, 7, 4]",28,1151,213,42276,73.2729941291585,3617,2,689
609,"[5, 7, 5, 8, 3]",28,1159,236,36336,69.93639921722114,3415,8,588
610,"[5, 7, 5, 9, 2]",28,1240,272,62562,69.11325831702544,3352,26,615
611,"[5, 7, 5, 10, 1]",28,1094,356,48906,62.93175146771037,3264,20,613
612,"[5, 7, 5, 11, 0]",28,1289,416,69888,62.282289628180045,3129,5,798
613,"[5, 7, 6, 4, 6]",28,1187,91,31104,74.28204500978474,3556,12,432
614,"[5, 7, 6, 5, 5]",28,1122,127,29424,75.20547945205479,3742,9,530
615,"[5, 7, 6, 6, 4]",28,865,160,21942,71.2866927592955,3701,1,409
616,"[5, 7, 6, 7, 3]",28,930,225,22944,70.89530332681018,3738,0,429
617,"[5, 7, 6, 8, 2]",28,877,263,17274,66.45792563600783,3665,2,345
618,"[5, 7, 6, 9, 1]",28,983,385,26928,65.92343444227005,3550,16,391
619,"[5, 7, 6, 10, 0]",28,1177,417,33570,64.61472602739727,3302,24,370
620,"[5, 7, 7, 4, 5]",28,914,132,17022,73.72920743639921,3783,3,282
621,"[5, 7, 7, 5, 4]",28,1097,165,22326,74.18909001956948,3647,16,293
622,"[5, 7, 7, 6, 3]",28,833,240,15264,72.37891389432485,3864,2,293
623,"[5, 7, 7, 7, 2]",28,747,257,15312,68.15313111545989,3989,1,318
624,"[5, 7, 7, 8, 1]",28,878,367,16050,67.58072407045009,3663,6,267
625,"[5, 7, 7, 9, 0]",28,740,437,15984,63.25709393346379,3618,7,251
626,"[5, 7, 8, 4, 4]",28,886,186,17376,72.66389432485323,3863,15,201
627,"[5, 7, 8, 5, 3]",28,836,241,19224,70.33879647749511,3776,24,166
628,"[5, 7, 8, 6, 2]",28,788,268,16560,71.66585127201566,3700,17,156
629,"[5, 7, 8, 7, 1]",28,812,357,18594,66.36374755381604,3751,22,168
630,"[5, 7, 8, 8, 0]",28,683,453,12264,63.61545988258317,3802,2,207
631,"[5, 7, 9, 4, 3]",28,820,208,12294,70.62255381604696,3721,4,123
632,"[5, 7, 9, 5, 2]",28,782,264,11046,68.23752446183953,3770,10,115
633,"[5, 7, 9, 6, 1]",28,846,369,12840,70.63478473581213,3699,8,118
634,"[5, 7, 9, 7, 0]",28,746,445,12744,66.94593933463796,3902,6,182
635,"[5, 7, 10, 4, 2]",28,849,313,14664,67.65900195694717,3631,11,104
636,"[5, 7, 10, 5, 1]",28,601,368,9564,64.14383561643837,3921,7,73
637,"[5, 7, 10, 6, 0]",28,804,434,16206,65.82069471624267,3749,14,105
638,"[5, 7, 11, 4, 1]",28,646,350,8478,62.86937377690802,3774,8,89
